# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  494       3.217289827999e-10       1.225423745111e-12      -8.646005692011e-12       7.476280884069e-15       7.354709681200e-14       1.835191029468e-15       7.163563811486e-16 
  495       3.229261135068e-10       1.207929752220e-12      -8.540216437323e-12       7.501897981768e-15       7.302584589853e-14       1.783363020434e-15       7.026842496437e-16 
  496       3.241034241764e-10       1.190840225044e-12      -8.431108881828e-12       7.527509305393e-15       7.250922418565e-14       1.733355037481e-15       6.890368965837e-16 
  497       3.252601020153e-10       1.174169654362e-12      -8.318757669428e-12       7.553110797077e-15       7.199715839584e-14       1.685148950983e-15       6.754154452813e-16 
  498       3.263953243429e-10       1.157932688934e-12      -8.203239029695e-12       7.578698339746e-15       7.148957283952e-14       1.638726029268e-15       6.618210213293e-16 
  499       3.275082585469e-10       1.142144136156e-12      -8.084630786377e-12       7.604267756834e-15       7.098638940032e-14       1.594066935037e-15       6.482547525753e-16 
  500       3.285980620389e-10       1.126818962709e-12      -7.963012365911e-12       7.629814811992e-15       7.048752752044e-14       1.551151721787e-15       6.347177690957e-16 
  501       3.296638822098e-10       1.111972295215e-12      -7.838464805935e-12       7.655335208793e-15       6.999290418586e-14       1.509959830227e-15       6.212112031694e-16 
  502       3.307048563861e-10       1.097619420887e-12      -7.711070763795e-12       7.680824590450e-15       6.950243391169e-14       1.470470084700e-15       6.077361892526e-16 
  503       3.317201117849e-10       1.083775788182e-12      -7.580914525057e-12       7.706278539519e-15       6.901602872743e-14       1.432660689600e-15       5.942938639521e-16 
  504       3.327087654698e-10       1.070457007452e-12      -7.448082012017e-12       7.731692577614e-15       6.853359816225e-14       1.396509225794e-15       5.808853660001e-16 
  505       3.336700525550e-10       1.057677010450e-12      -7.312658054415e-12       7.757062482725e-15       6.805506385477e-14       1.361994095085e-15       5.675118224003e-16 
  506       3.346037149698e-10       1.045442469196e-12      -7.174718097817e-12       7.782385251825e-15       6.758040387490e-14       1.329098906641e-15       5.541743064809e-16 
  507       3.355096238063e-10       1.033758217609e-12      -7.034336273132e-12       7.807658165425e-15       6.710960964989e-14       1.297808209874e-15       5.408738785822e-16 
  508       3.363876521003e-10       1.022629077902e-12      -6.891588120019e-12       7.832878472329e-15       6.664267144746e-14       1.268106054938e-15       5.276115997428e-16 
  509       3.372376748464e-10       1.012059860369e-12      -6.746550594102e-12       7.858043389495e-15       6.617957836801e-14       1.239975989822e-15       5.143885316667e-16 
  510       3.380595690145e-10       1.002055363177e-12      -6.599302074201e-12       7.883150101888e-15       6.572031833675e-14       1.213401057453e-15       5.012057366913e-16 
  511       3.388532135655e-10       9.926203721497e-13      -6.449922369558e-12       7.908195762349e-15       6.526487809587e-14       1.188363792795e-15       4.880642777551e-16 
  512       3.396184894669e-10       9.837596605565e-13      -6.298492727056e-12       7.933177491446e-15       6.481324319671e-14       1.164846219951e-15       4.749652183648e-16 
  513       3.403552797091e-10       9.754779889005e-13      -6.145095838446e-12       7.958092377335e-15       6.436539799188e-14       1.142829849257e-15       4.619096225635e-16 
  514       3.410634693208e-10       9.677801047057e-13      -5.989815847575e-12       7.982937475623e-15       6.392132562745e-14       1.122295674386e-15       4.488985548979e-16 
  515       3.417429453854e-10       9.606707423052e-13      -5.832738357605e-12       8.007709809220e-15       6.348100803509e-14       1.103224169446e-15       4.359330803860e-16 
  516       3.423935970564e-10       9.541546226287e-13      -5.673950438241e-12       8.032406368206e-15       6.304442592426e-14       1.085595286080e-15       4.230142644847e-16 
  517       3.430153155734e-10       9.482364529902e-13      -5.513540632957e-12       8.057024109684e-15       6.261155877431e-14       1.069388450567e-15       4.101431730577e-16 
  518       3.436079942783e-10       9.429209268758e-13      -5.351598966217e-12       8.081559957642e-15       6.218238482669e-14       1.054582560919e-15       3.973208723425e-16 
  519       3.441715286305e-10       9.382127237314e-13      -5.188216950700e-12       8.106010802812e-15       6.175688107708e-14       1.041155983981e-15       3.845484289186e-16 
  520       3.447058162236e-10       9.341165087503e-13      -5.023487594529e-12       8.130373502529e-15       6.133502326756e-14       1.029086552531e-15       3.718269096747e-16 
  521       3.452107568006e-10       9.306369326611e-13      -4.857505408490e-12       8.154644880588e-15       6.091678587876e-14       1.018351562382e-15       3.591573817767e-16 
  522       3.456862522699e-10       9.277786315154e-13      -4.690366413261e-12       8.178821727105e-15       6.050214212202e-14       1.008927769479e-15       3.465409126347e-16 
  523       3.461322067216e-10       9.255462264755e-13      -4.522168146633e-12       8.202900798380e-15       6.009106393155e-14       1.000791386997e-15       3.339785698714e-16 
  524       3.465485264428e-10       9.239443236018e-13      -4.353009670738e-12       8.226878816746e-15       5.968352195659e-14       9.939180824444e-16       3.214714212888e-16 
  525       3.469351199337e-10       9.229775136413e-13      -4.182991579271e-12       8.250752470438e-15       5.927948555354e-14       9.882829747606e-16       3.090205348368e-16 
  526       3.472918979237e-10       9.226503718144e-13      -4.012216004718e-12       8.274518413449e-15       5.887892277818e-14       9.838606314156e-16       2.966269785798e-16 
  527       3.476187733868e-10       9.229674576034e-13      -3.840786625575e-12       8.298173265386e-15       5.848180037774e-14       9.806250655097e-16       2.842918206652e-16 
  528       3.479156615580e-10       9.239333145398e-13      -3.668808673578e-12       8.321713611332e-15       5.808808378315e-14       9.785497328735e-16       2.720161292904e-16 
  529       3.481824799487e-10       9.255524699918e-13      -3.496388940926e-12       8.345136001707e-15       5.769773710113e-14       9.776075291670e-16       2.598009726705e-16 
  530       3.484191483628e-10       9.278294349528e-13      -3.323635787504e-12       8.368436952121e-15       5.731072310637e-14       9.777707869793e-16       2.476474190063e-16 
  531       3.486255889126e-10       9.307687038285e-13      -3.150659148109e-12       8.391612943240e-15       5.692700323369e-14       9.790112729284e-16       2.355565364514e-16 
  532       3.488017260346e-10       9.343747542245e-13      -2.977570539677e-12       8.414660420642e-15       5.654653757020e-14       9.813001847606e-16       2.235293930801e-16 
  533       3.489474865052e-10       9.386520467348e-13      -2.804483068501e-12       8.437575794673e-15       5.616928484746e-14       9.846081484500e-16       2.115670568548e-16 
  534       3.490627994571e-10       9.436050247285e-13      -2.631511437464e-12       8.460355440313e-15       5.579520243361e-14       9.889052152983e-16       1.996705955940e-16 
  535       3.491475963945e-10       9.492381141384e-13      -2.458771953256e-12       8.482995697029e-15       5.542424632556e-14       9.941608590344e-16       1.878410769393e-16 
  536       3.492018112094e-10       9.555557232484e-13      -2.286382533604e-12       8.505492868638e-15       5.505637114114e-14       1.000343972914e-15       1.760795683237e-16 
  537       3.492253801974e-10       9.625622424809e-13      -2.114462714495e-12       8.527843223163e-15       5.469153011125e-14       1.007422866818e-15       1.643871369385e-16 
  538       3.492182420735e-10       9.702620441849e-13      -1.943133657399e-12       8.550042992696e-15       5.432967507201e-14       1.015365264355e-15       1.527648497016e-16 
  539       3.491803379879e-10       9.786594824239e-13      -1.772518156497e-12       8.572088373251e-15       5.397075645695e-14       1.024138299958e-15       1.412137732244e-16 
  540       3.491116115422e-10       9.877588927631e-13      -1.602740645900e-12       8.593975524631e-15       5.361472328912e-14       1.033708515984e-15       1.297349737800e-16 
  541       3.490120088048e-10       9.975645920575e-13      -1.433927206881e-12       8.615700570281e-15       5.326152317330e-14       1.044041859817e-15       1.183295172705e-16 
  542       3.488814783271e-10       1.008080878239e-12      -1.266205575094e-12       8.637259597150e-15       5.291110228811e-14       1.055103680963e-15       1.069984691947e-16 
  543       3.487199711594e-10       1.019312030106e-12      -1.099705147802e-12       8.658648655548e-15       5.256340537820e-14       1.066858728154e-15       9.574289461567e-17 
  544       3.485275001465e-10       1.031260813897e-12      -9.345451966079e-13       8.679864266991e-15       5.221838436133e-14       1.079275295154e-15       8.456373894983e-17 
  545       3.483043195281e-10       1.043923959530e-12      -7.707991443185e-13       8.700904962945e-15       5.187602441877e-14       1.092337786025e-15       7.346146689379e-17 
  546       3.480507501760e-10       1.057296562893e-12      -6.085293464169e-13       8.721769786980e-15       5.153631858756e-14       1.106034480373e-15       6.243641377160e-17 
  547       3.477671207881e-10       1.071373567292e-12      -4.477988015190e-13       8.742457790573e-15       5.119925920446e-14       1.120353413842e-15       5.148890375874e-17 
  548       3.474537679290e-10       1.086149762629e-12      -2.886711538236e-13       8.762968033177e-15       5.086483790150e-14       1.135282376889e-15       4.061924980144e-17 
  549       3.471110360692e-10       1.101619784591e-12      -1.312106955642e-13       8.783299582279e-15       5.053304560169e-14       1.150808913566e-15       2.982775353612e-17 
  550       3.467392776255e-10       1.117778113831e-12       2.451763054118e-14       8.803451513471e-15       5.020387251466e-14       1.166920320297e-15       1.911470520870e-17 
  551       3.463388530004e-10       1.134619075150e-12       1.784482288386e-13       8.823422910514e-15       4.987730813227e-14       1.183603644655e-15       8.480383593996e-18 
  552       3.459101306222e-10       1.152136836684e-12       3.305148482876e-13       8.843212865398e-15       4.955334122427e-14       1.200845684146e-15      -2.074944084927e-18 
  553       3.454534869848e-10       1.170325409082e-12       4.806505800101e-13       8.862820478412e-15       4.923195983397e-14       1.218632984982e-15      -1.255102223737e-17 
  554       3.449693066879e-10       1.189178644695e-12       6.287878548400e-13       8.882244858206e-15       4.891315127386e-14       1.236951840862e-15      -2.294760698565e-17 
  555       3.444579824760e-10       1.208690236755e-12       7.748584408719e-13       8.901485121856e-15       4.859690212123e-14       1.255788291753e-15      -3.326446624572e-17 
  556       3.439199152794e-10       1.228853718562e-12       9.187934410108e-13       8.920540394930e-15       4.828319821388e-14       1.275128122666e-15      -4.350137980781e-17 
  557       3.433555142532e-10       1.249662462663e-12       1.060523290521e-12       8.939409811552e-15       4.797202464571e-14       1.294956862435e-15      -5.365813941703e-17 
  558       3.427651968173e-10       1.271109680040e-12       1.199977754574e-12       8.958092514465e-15       4.766336576236e-14       1.315259782496e-15      -6.373454885407e-17 
  559       3.421493886967e-10       1.293188419291e-12       1.337085925801e-12       8.976587655098e-15       4.735720515692e-14       1.336021895668e-15      -7.373042401574e-17 
  560       3.415085239610e-10       1.315891565810e-12       1.471776221838e-12       8.994894393631e-15       4.705352566549e-14       1.357227954928e-15      -8.364559299570e-17 
  561       3.408430450643e-10       1.339211840979e-12       1.603976382879e-12       9.013011899057e-15       4.675230936288e-14       1.378862452194e-15      -9.347989616499e-17 
  562       3.401534028851e-10       1.363141801343e-12       1.733613469222e-12       9.030939349250e-15       4.645353755825e-14       1.400909617098e-15      -1.032331862527e-16 
  563       3.394400567662e-10       1.387673837797e-12       1.860613858819e-12       9.048675931025e-15       4.615719079072e-14       1.423353415771e-15      -1.129053284268e-16 
  564       3.387034745544e-10       1.412800174769e-12       1.984903244825e-12       9.066220840211e-15       4.586324882505e-14       1.446177549619e-15      -1.224962003743e-16 
  565       3.379441326407e-10       1.438512869404e-12       2.106406633149e-12       9.083573281706e-15       4.557169064727e-14       1.469365454100e-15      -1.320056923824e-16 
  566       3.371625159999e-10       1.464803810745e-12       2.225048340002e-12       9.100732469549e-15       4.528249446033e-14       1.492900297505e-15      -1.414337074188e-16 
  567       3.363591182305e-10       1.491664718919e-12       2.340751989445e-12       9.117697626980e-15       4.499563767974e-14       1.516764979739e-15      -1.507801612124e-16 
  568       3.355344415945e-10       1.519087144320e-12       2.453440510939e-12       9.134467986508e-15       4.471109692921e-14       1.540942131093e-15      -1.600449823339e-16 
  569       3.346889970574e-10       1.547062466789e-12       2.563036136896e-12       9.151042789974e-15       4.442884803630e-14       1.565414111030e-15      -1.692281122768e-16 
  570       3.338233043281e-10       1.575581894803e-12       2.669460400225e-12       9.167421288617e-15       4.414886602807e-14       1.590163006959e-15      -1.783295055374e-16 
  571       3.329378918987e-10       1.604636464653e-12       2.772634131882e-12       9.183602743137e-15       4.387112512672e-14       1.615170633015e-15      -1.873491296958e-16 
  572       3.320332970841e-10       1.634217039631e-12       2.872477458422e-12       9.199586423760e-15       4.359559874521e-14       1.640418528841e-15      -1.962869654965e-16 
  573       3.311100660623e-10       1.664314309212e-12       2.968909799545e-12       9.215371610305e-15       4.332225948296e-14       1.665887958362e-15      -2.051430069293e-16 
  574       3.301687539140e-10       1.694918788236e-12       3.061849865647e-12       9.230957592246e-15       4.305107912145e-14       1.691559908564e-15      -2.139172613091e-16 
  575       3.292099246626e-10       1.726020816094e-12       3.151215655366e-12       9.246343668777e-15       4.278202861986e-14       1.717415088278e-15      -2.226097493576e-16 
  576       3.282341513140e-10       1.757610555909e-12       3.236924453136e-12       9.261529148880e-15       4.251507811075e-14       1.743433926954e-15      -2.312205052832e-16 
  577       3.272420158964e-10       1.789677993721e-12       3.318892826734e-12       9.276513351385e-15       4.225019689567e-14       1.769596573439e-15      -2.397495768617e-16 
  578       3.262341095001e-10       1.822212937670e-12       3.397036624826e-12       9.291295605037e-15       4.198735344085e-14       1.795882894762e-15      -2.481970255174e-16 
  579       3.252110323177e-10       1.855205017179e-12       3.471270974523e-12       9.305875248562e-15       4.172651537276e-14       1.822272474904e-15      -2.565629264031e-16 
  580       3.241733936837e-10       1.888643682137e-12       3.541510278923e-12       9.320251630728e-15       4.146764947387e-14       1.848744613585e-15      -2.648473684812e-16 
  581       3.231218121144e-10       1.922518202083e-12       3.607668214666e-12       9.334424110416e-15       4.121072167818e-14       1.875278325037e-15      -2.730504546042e-16 
  582       3.220569153477e-10       1.956817665389e-12       3.669657729477e-12       9.348392056677e-15       4.095569706696e-14       1.901852336786e-15      -2.811723015953e-16 
  583       3.209793150294e-10       1.991530867791e-12       3.727404696485e-12       9.362155206651e-15       4.070254510954e-14       1.928448947917e-15      -2.892129390424e-16 
  584       3.198895299964e-10       2.026645976584e-12       3.780889256848e-12       9.375714748997e-15       4.045125553872e-14       1.955065712236e-15      -2.971720027397e-16 
  585       3.187880611559e-10       2.062150856424e-12       3.830105505089e-12       9.389072267652e-15       4.020182286334e-14       1.981704044558e-15      -3.050490337470e-16 
  586       3.176754166959e-10       2.098033178369e-12       3.875047928151e-12       9.402229386629e-15       3.995424115652e-14       2.008365387775e-15      -3.128435790284e-16 
  587       3.165521121169e-10       2.134280419024e-12       3.915711407766e-12       9.415187770200e-15       3.970850405311e-14       2.035051212991e-15      -3.205551914968e-16 
  588       3.154186702622e-10       2.170879859683e-12       3.952091222810e-12       9.427949123094e-15       3.946460474721e-14       2.061763019664e-15      -3.281834300590e-16 
  589       3.142756213490e-10       2.207818585475e-12       3.984183051674e-12       9.440515190682e-15       3.922253598962e-14       2.088502335743e-15      -3.357278596608e-16 
  590       3.131235029998e-10       2.245083484508e-12       4.011982974617e-12       9.452887759171e-15       3.898229008538e-14       2.115270717808e-15      -3.431880513317e-16 
  591       3.119628602724e-10       2.282661247016e-12       4.035487476138e-12       9.465068655795e-15       3.874385889123e-14       2.142069751210e-15      -3.505635822300e-16 
  592       3.107942456917e-10       2.320538364495e-12       4.054693447332e-12       9.477059749004e-15       3.850723381314e-14       2.168901050208e-15      -3.578540356876e-16 
  593       3.096182192802e-10       2.358701128860e-12       4.069598188254e-12       9.488862948655e-15       3.827240580374e-14       2.195766258109e-15      -3.650590012549e-16 
  594       3.084353485890e-10       2.397135631576e-12       4.080199410283e-12       9.500480206207e-15       3.803936535990e-14       2.222667047408e-15      -3.721780747460e-16 
  595       3.072462087287e-10       2.435827762814e-12       4.086495238483e-12       9.511913514904e-15       3.780810252013e-14       2.249605119925e-15      -3.792108582835e-16 
  596       3.060513824004e-10       2.474763210586e-12       4.088484213968e-12       9.523164909974e-15       3.757860686216e-14       2.276582206946e-15      -3.861569603430e-16 
  597       3.048514599265e-10       2.513927459896e-12       4.086165296260e-12       9.534236468815e-15       3.735086750036e-14       2.303600069363e-15      -3.930159957990e-16 
  598       3.036470392819e-10       2.553305791882e-12       4.079537865655e-12       9.545130311186e-15       3.712487308327e-14       2.330660497808e-15      -3.997875859688e-16 
  599       3.024387261246e-10       2.592883282958e-12       4.068601725587e-12       9.555848599401e-15       3.690061179112e-14       2.357765312797e-15      -4.064713586581e-16 
  600       3.012271338268e-10       2.632644803962e-12       4.053357104984e-12       9.566393538517e-15       3.667807133324e-14       2.384916364869e-15      -4.130669482057e-16 
  601       3.000128835057e-10       2.672575019300e-12       4.033804660639e-12       9.576767376523e-15       3.645723894565e-14       2.412115534721e-15      -4.195739955283e-16 
  602       2.987966040548e-10       2.712658386086e-12       4.009945479566e-12       9.586972404538e-15       3.623810138848e-14       2.439364733352e-15      -4.259921481660e-16 
  603       2.975789321743e-10       2.752879153293e-12       3.981781081366e-12       9.597010956994e-15       3.602064494350e-14       2.466665902197e-15      -4.323210603264e-16 
  604       2.963605124025e-10       2.793221360891e-12       3.949313420586e-12       9.606885411830e-15       3.580485541160e-14       2.494021013271e-15      -4.385603929301e-16 
  605       2.951419971462e-10       2.833668838996e-12       3.912544889087e-12       9.616598190686e-15       3.559071811030e-14       2.521432069305e-15      -4.447098136556e-16 
  606       2.939240467122e-10       2.874205207013e-12       3.871478318401e-12       9.626151759089e-15       3.537821787121e-14       2.548901103886e-15      -4.507689969840e-16 
  607       2.927073293379e-10       2.914813872778e-12       3.826116982097e-12       9.635548626643e-15       3.516733903756e-14       2.576430181596e-15      -4.567376242441e-16 
  608       2.914925212223e-10       2.955478031705e-12       3.776464598143e-12       9.644791347228e-15       3.495806546167e-14       2.604021398149e-15      -4.626153836574e-16 
  609       2.902803065568e-10       2.996180665932e-12       3.722525331267e-12       9.653882519180e-15       3.475038050244e-14       2.631676880536e-15      -4.684019703827e-16 
  610       2.890713775565e-10       3.036904543460e-12       3.664303795320e-12       9.662824785491e-15       3.454426702287e-14       2.659398787156e-15      -4.740970865615e-16 
  611       2.878664344906e-10       3.077632217300e-12       3.601805055640e-12       9.671620833995e-15       3.433970738751e-14       2.687189307961e-15      -4.797004413624e-16 
  612       2.866661857138e-10       3.118346024621e-12       3.535034631415e-12       9.680273397558e-15       3.413668346002e-14       2.715050664595e-15      -4.852117510268e-16 
  613       2.854713476970e-10       3.159028085889e-12       3.463998498041e-12       9.688785254274e-15       3.393517660058e-14       2.742985110527e-15      -4.906307389128e-16 
  614       2.842826450582e-10       3.199660304012e-12       3.388703089489e-12       9.697159227649e-15       3.373516766344e-14       2.770994931199e-15      -4.959571355412e-16 
  615       2.831008105934e-10       3.240224363488e-12       3.309155300666e-12       9.705398186799e-15       3.353663699441e-14       2.799082444156e-15      -5.011906786395e-16 
  616       2.819265853078e-10       3.280701729546e-12       3.225362489779e-12       9.713505046634e-15       3.333956442832e-14       2.827249999192e-15      -5.063311131876e-16 
  617       2.807607184465e-10       3.321073647292e-12       3.137332480694e-12       9.721482768055e-15       3.314392928656e-14       2.855499978486e-15      -5.113781914622e-16 
  618       2.796039675254e-10       3.361321140853e-12       3.045073565301e-12       9.729334358140e-15       3.294971037452e-14       2.883834796742e-15      -5.163316730820e-16 
  619       2.784570983623e-10       3.401425012519e-12       2.948594505879e-12       9.737062870337e-15       3.275688597913e-14       2.912256901326e-15      -5.211913250525e-16 
  620       2.773208851076e-10       3.441365841892e-12       2.847904537453e-12       9.744671404656e-15       3.256543386632e-14       2.940768772409e-15      -5.259569218111e-16 
  621       2.761961102753e-10       3.481123985026e-12       2.743013370159e-12       9.752163107856e-15       3.237533127854e-14       2.969372923102e-15      -5.306282452719e-16 
  622       2.750834853678e-10       3.520681040626e-12       2.633938488640e-12       9.759541130106e-15       3.218655824050e-14       2.998070229436e-15      -5.352051233973e-16 
  623       2.739834106438e-10       3.560024288076e-12       2.520727233204e-12       9.766808493442e-15       3.199910756662e-14       3.026854877064e-15      -5.396875468142e-16 
  624       2.728962097838e-10       3.599142351684e-12       2.403435240596e-12       9.773968220606e-15       3.181297508308e-14       3.055719296454e-15      -5.440755550185e-16 
  625       2.718222087936e-10       3.638023742635e-12       2.282119198400e-12       9.781023378475e-15       3.162815633924e-14       3.084655821965e-15      -5.483691981525e-16 
  626       2.707617360100e-10       3.676656858595e-12       2.156836849662e-12       9.787977078238e-15       3.144464660623e-14       3.113656691463e-15      -5.525685370613e-16 
  627       2.697151221081e-10       3.715029983306e-12       2.027646997515e-12       9.794832475578e-15       3.126244087540e-14       3.142714045944e-15      -5.566736433505e-16 
  628       2.686827001067e-10       3.753131286187e-12       1.894609509794e-12       9.801592770845e-15       3.108153385689e-14       3.171819929159e-15      -5.606845994421e-16 
  629       2.676648053752e-10       3.790948821932e-12       1.757785323666e-12       9.808261209234e-15       3.090191997812e-14       3.200966287229e-15      -5.646014986323e-16 
  630       2.666617756398e-10       3.828470530107e-12       1.617236450248e-12       9.814841080965e-15       3.072359338229e-14       3.230144968277e-15      -5.684244451475e-16 
  631       2.656739509899e-10       3.865684234750e-12       1.473025979230e-12       9.821335721456e-15       3.054654792694e-14       3.259347722038e-15      -5.721535542018e-16 
  632       2.647016738842e-10       3.902577643973e-12       1.325218083499e-12       9.827748511506e-15       3.037077718246e-14       3.288566199491e-15      -5.757889520537e-16 
  633       2.637452891572e-10       3.939138349553e-12       1.173878023757e-12       9.834082877466e-15       3.019627443057e-14       3.317791952477e-15      -5.793307760627e-16 
  634       2.628051440259e-10       3.975353826537e-12       1.019072153148e-12       9.840342291422e-15       3.002303266288e-14       3.347016433317e-15      -5.827791747465e-16 
  635       2.618815880952e-10       4.011211432839e-12       8.608679218775e-13       9.846530271369e-15       2.985104457937e-14       3.376230994441e-15      -5.861343078377e-16 
  636       2.609749733653e-10       4.046698408838e-12       6.993338818344e-13       9.852650381389e-15       2.968030258696e-14       3.405426888004e-15      -5.893963463406e-16 
  637       2.600856542374e-10       4.081801876977e-12       5.345396912149e-13       9.858706231830e-15       2.951079879796e-14       3.434595265512e-15      -5.925654725883e-16 
  638       2.592139875200e-10       4.116508841361e-12       3.665561191441e-13       9.864701479480e-15       2.934252502865e-14       3.463727177441e-15      -5.956418802994e-16 
  639       2.583603324357e-10       4.150806187357e-12       1.954550502975e-13       9.870639827749e-15       2.917547279776e-14       3.492813572860e-15      -5.986257746349e-16 
  640       2.575250506271e-10       4.184680681191e-12       2.130948952402e-14       9.876525026840e-15       2.900963332500e-14       3.521845299054e-15      -6.015173722549e-16 
  641       2.567085061634e-10       4.218118969549e-12      -1.558064335320e-13       9.882360873935e-15       2.884499752957e-14       3.550813101142e-15      -6.043169013757e-16 
  642       2.559110655466e-10       4.251107579173e-12      -3.358174598088e-13       9.888151213364e-15       2.868155602870e-14       3.579707621703e-15      -6.070246018267e-16 
  643       2.551330977179e-10       4.283632916462e-12      -5.186471962047e-13       9.893899936786e-15       2.851929913613e-14       3.608519400397e-15      -6.096407251070e-16 
  644       2.543749740639e-10       4.315681267068e-12      -7.042181109562e-13       9.899610983368e-15       2.835821686067e-14       3.637238873585e-15      -6.121655344424e-16 
  645       2.536370684232e-10       4.347238795497e-12      -8.924515290153e-13       9.905288339960e-15       2.819829890468e-14       3.665856373952e-15      -6.145993048424e-16 
  646       2.529197570926e-10       4.378291544708e-12      -1.083267627428e-12       9.910936041271e-15       2.803953466261e-14       3.694362130131e-15      -6.169423231568e-16 
  647       2.522234188333e-10       4.408825435708e-12      -1.276585430710e-12       9.916558170051e-15       2.788191321951e-14       3.722746266319e-15      -6.191948881328e-16 
  648       2.515484348774e-10       4.438826267156e-12      -1.472322806230e-12       9.922158857264e-15       2.772542334955e-14       3.750998801906e-15      -6.213573104717e-16 
  649       2.508951889343e-10       4.468279714955e-12      -1.670396459579e-12       9.927742282268e-15       2.757005351455e-14       3.779109651091e-15      -6.234299128858e-16 
  650       2.502640671969e-10       4.497171331860e-12      -1.870721929955e-12       9.933312672990e-15       2.741579186245e-14       3.807068622509e-15      -6.254130301554e-16 
  651       2.496554583479e-10       4.525486547065e-12      -2.073213585539e-12       9.938874306107e-15       2.726262622590e-14       3.834865418847e-15      -6.273070091855e-16 
  652       2.490697535662e-10       4.553210665812e-12      -2.277784618870e-12       9.944431507220e-15       2.711054412072e-14       3.862489636471e-15      -6.291122090627e-16 
  653       2.485073465336e-10       4.580328868983e-12      -2.484347042229e-12       9.949988651031e-15       2.695953274444e-14       3.889930765046e-15      -6.308290011120e-16 
  654       2.479686334402e-10       4.606826212704e-12      -2.692811683008e-12       9.955550161525e-15       2.680957897482e-14       3.917178187156e-15      -6.324577689540e-16 
  655       2.474540129919e-10       4.632687627937e-12      -2.903088179096e-12       9.961120512140e-15       2.666066936834e-14       3.944221177930e-15      -6.339989085613e-16 
  656       2.469638864158e-10       4.657897920085e-12      -3.115084974252e-12       9.966704225953e-15       2.651279015878e-14       3.971048904659e-15      -6.354528283156e-16 
  657       2.464986574671e-10       4.682441768586e-12      -3.328709313485e-12       9.972305875850e-15       2.636592725566e-14       3.997650426423e-15      -6.368199490646e-16 
  658       2.460587324351e-10       4.706303726517e-12      -3.543867238430e-12       9.977930084707e-15       2.622006624282e-14       4.024014693706e-15      -6.381007041789e-16 
  659       2.456445201498e-10       4.729468220186e-12      -3.760463582728e-12       9.983581525568e-15       2.607519237690e-14       4.050130548027e-15      -6.392955396085e-16 
  660       2.452564319880e-10       4.751919548734e-12      -3.978401967401e-12       9.989264921819e-15       2.593129058587e-14       4.075986721553e-15      -6.404049139401e-16 
  661       2.448948035726e-10       4.773644083685e-12      -4.197588030871e-12       9.994984619840e-15       2.578834758228e-14       4.101573538429e-15      -6.414293257726e-16 
  662       2.445596579621e-10       4.794636921636e-12      -4.417939206553e-12       1.000074329625e-14       2.564635825708e-14       4.126888060694e-15      -6.423693963915e-16 
  663       2.442509372510e-10       4.814895377473e-12      -4.639375151730e-12       1.000654322252e-14       2.550531942388e-14       4.151929055095e-15      -6.432257890301e-16 
  664       2.439685803899e-10       4.834416797910e-12      -4.861814528714e-12       1.001238668994e-14       2.536522771605e-14       4.176695301740e-15      -6.439991817799e-16 
  665       2.437125231700e-10       4.853198561689e-12      -5.085175001105e-12       1.001827600971e-14       2.522607958585e-14       4.201185594195e-15      -6.446902676552e-16 
  666       2.434826982079e-10       4.871238079783e-12      -5.309373230062e-12       1.002421351301e-14       2.508787130349e-14       4.225398739567e-15      -6.452997546571e-16 
  667       2.432790349304e-10       4.888532795595e-12      -5.534324870563e-12       1.003020155104e-14       2.495059895628e-14       4.249333558593e-15      -6.458283658383e-16 
  668       2.431014595598e-10       4.905080185165e-12      -5.759944567670e-12       1.003624249506e-14       2.481425844766e-14       4.272988885733e-15      -6.462768393670e-16 
  669       2.429498950983e-10       4.920877757368e-12      -5.986145952797e-12       1.004233873649e-14       2.467884549637e-14       4.296363569250e-15      -6.466459285916e-16 
  670       2.428242613130e-10       4.935923054116e-12      -6.212841639974e-12       1.004849268697e-14       2.454435563549e-14       4.319456471309e-15      -6.469364021049e-16 
  671       2.427244747209e-10       4.950213650563e-12      -6.439943222109e-12       1.005470677839e-14       2.441078421158e-14       4.342266468057e-15      -6.471490438084e-16 
  672       2.426504485736e-10       4.963747155304e-12      -6.667361267255e-12       1.006098346295e-14       2.427812638374e-14       4.364792449714e-15      -6.472846529770e-16 
  673       2.426020928421e-10       4.976521210578e-12      -6.895005314876e-12       1.006732521325e-14       2.414637712274e-14       4.387033320666e-15      -6.473440443227e-16 
  674       2.425793142020e-10       4.988533492470e-12      -7.122783872110e-12       1.007373452235e-14       2.401553121009e-14       4.408987999546e-15      -6.473280480598e-16 
  675       2.425820160181e-10       4.999781711113e-12      -7.350604410033e-12       1.008021390378e-14       2.388558323716e-14       4.430655419328e-15      -6.472375099683e-16 
