# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  617       2.803866744840e-10       3.337371964346e-12       3.487700089557e-12       0.000000000000e+00 
  618       2.791809973468e-10       3.379196429720e-12       3.393943998423e-12       0.000000000000e+00 
  619       2.779852710288e-10       3.420885214918e-12       3.295758456047e-12       0.000000000000e+00 
  620       2.768003016949e-10       3.462418244735e-12       3.193150401372e-12       0.000000000000e+00 
  621       2.756269042608e-10       3.503775211852e-12       3.086127237564e-12       0.000000000000e+00 
  622       2.744658211373e-10       3.544937048408e-12       2.974704694746e-12       0.000000000000e+00 
  623       2.733174763073e-10       3.585890380390e-12       2.858930615694e-12       0.000000000000e+00 
  624       2.721822155521e-10       3.626623175834e-12       2.738861731961e-12       0.000000000000e+00 
  625       2.710603872255e-10       3.667123281368e-12       2.614555858693e-12       0.000000000000e+00 
  626       2.699523422603e-10       3.707378421781e-12       2.486071899409e-12       0.000000000000e+00 
  627       2.688584341765e-10       3.747376199588e-12       2.353469850779e-12       0.000000000000e+00 
  628       2.677790190879e-10       3.787104094597e-12       2.216810807395e-12       0.000000000000e+00 
  629       2.667144557098e-10       3.826549463477e-12       2.076156966557e-12       0.000000000000e+00 
  630       2.656651053659e-10       3.865699539316e-12       1.931571633043e-12       0.000000000000e+00 
  631       2.646313319958e-10       3.904541431199e-12       1.783119223890e-12       0.000000000000e+00 
  632       2.636135021622e-10       3.943062123764e-12       1.630865273173e-12       0.000000000000e+00 
  633       2.626119850581e-10       3.981248476773e-12       1.474876436775e-12       0.000000000000e+00 
  634       2.616271525143e-10       4.019087224678e-12       1.315220497173e-12       0.000000000000e+00 
  635       2.606593790064e-10       4.056564976183e-12       1.151966368209e-12       0.000000000000e+00 
  636       2.597090416620e-10       4.093668213818e-12       9.851840998718e-13       0.000000000000e+00 
  637       2.587765202684e-10       4.130383293496e-12       8.149448830703e-13       0.000000000000e+00 
  638       2.578621972795e-10       4.166696444087e-12       6.413210544132e-13       0.000000000000e+00 
  639       2.569664578230e-10       4.202593766976e-12       4.643861009855e-13       0.000000000000e+00 
  640       2.560896897081e-10       4.238061235638e-12       2.842146651262e-13       0.000000000000e+00 
  641       2.552322834322e-10       4.273084695198e-12       1.008825492051e-13       0.000000000000e+00 
  642       2.543946321888e-10       4.307649861998e-12      -8.553327959964e-14       0.000000000000e+00 
  643       2.535771318741e-10       4.341742323163e-12      -2.749546845243e-13       0.000000000000e+00 
  644       2.527801810948e-10       4.375347536172e-12      -4.673023544424e-13       0.000000000000e+00 
  645       2.520041811749e-10       4.408450828415e-12      -6.624957990871e-13       0.000000000000e+00 
  646       2.512495361636e-10       4.441037396768e-12      -8.604533442744e-13       0.000000000000e+00 
  647       2.505166528418e-10       4.473092307152e-12      -1.061092127125e-12       0.000000000000e+00 
  648       2.498059407300e-10       4.504600494104e-12      -1.264328091289e-12       0.000000000000e+00 
  649       2.491178120952e-10       4.535546760342e-12      -1.470075982167e-12       0.000000000000e+00 
  650       2.484526819584e-10       4.565915776329e-12      -1.678249342130e-12       0.000000000000e+00 
  651       2.478109681016e-10       4.595692079841e-12      -1.888760505750e-12       0.000000000000e+00 
  652       2.471930910752e-10       4.624860075532e-12      -2.101520595015e-12       0.000000000000e+00 
  653       2.465994742055e-10       4.653404034501e-12      -2.316439514554e-12       0.000000000000e+00 
  654       2.460305436015e-10       4.681308093859e-12      -2.533425946863e-12       0.000000000000e+00 
  655       2.454867281625e-10       4.708556256293e-12      -2.752387347524e-12       0.000000000000e+00 
  656       2.449684595853e-10       4.735132389631e-12      -2.973229940427e-12       0.000000000000e+00 
  657       2.444761723715e-10       4.761020226414e-12      -3.195858712997e-12       0.000000000000e+00 
  658       2.440103038344e-10       4.786203363453e-12      -3.420177411413e-12       0.000000000000e+00 
  659       2.435712941071e-10       4.810665261406e-12      -3.646088535832e-12       0.000000000000e+00 
  660       2.431595861486e-10       4.834389244334e-12      -3.873493335613e-12       0.000000000000e+00 
  661       2.427755434475e-10       4.857360786442e-12      -4.102294791882e-12       0.000000000000e+00 
  662       2.424192011221e-10       4.879574428522e-12      -4.332406647117e-12       0.000000000000e+00 
  663       2.420905093452e-10       4.901027013170e-12      -4.563744565229e-12       0.000000000000e+00 
  664       2.417894151373e-10       4.921715411620e-12      -4.796223158307e-12       0.000000000000e+00 
  665       2.415158623505e-10       4.941636523936e-12      -5.029755982647e-12       0.000000000000e+00 
  666       2.412697916537e-10       4.960787279208e-12      -5.264255534807e-12       0.000000000000e+00 
  667       2.410511405171e-10       4.979164635744e-12      -5.499633247636e-12       0.000000000000e+00 
  668       2.408598431970e-10       4.996765581260e-12      -5.735799486326e-12       0.000000000000e+00 
  669       2.406958307204e-10       5.013587133079e-12      -5.972663544450e-12       0.000000000000e+00 
  670       2.405590308695e-10       5.029626338321e-12      -6.210133640003e-12       0.000000000000e+00 
  671       2.404493681671e-10       5.044880274097e-12      -6.448116911445e-12       0.000000000000e+00 
  672       2.403667638603e-10       5.059346047702e-12      -6.686519413745e-12       0.000000000000e+00 
  673       2.403111359061e-10       5.073020796807e-12      -6.925246114418e-12       0.000000000000e+00 
  674       2.402823989556e-10       5.085901689657e-12      -7.164200889573e-12       0.000000000000e+00 
  675       2.402804643385e-10       5.097985925258e-12      -7.403286519949e-12       0.000000000000e+00 
  676       2.403052400485e-10       5.109270733575e-12      -7.642404686963e-12       0.000000000000e+00 
  677       2.403566307275e-10       5.119753375724e-12      -7.881455968746e-12       0.000000000000e+00 
  678       2.404345376502e-10       5.129431144164e-12      -8.120339836189e-12       0.000000000000e+00 
  679       2.405388587091e-10       5.138301362891e-12      -8.358954648985e-12       0.000000000000e+00 
  680       2.406694883991e-10       5.146361387634e-12      -8.597197651667e-12       0.000000000000e+00 
  681       2.408263178021e-10       5.153608606044e-12      -8.834964969655e-12       0.000000000000e+00 
  682       2.410092345718e-10       5.160040437889e-12      -9.072151605294e-12       0.000000000000e+00 
  683       2.412181229183e-10       5.165654335249e-12      -9.308651433899e-12       0.000000000000e+00 
  684       2.414528635930e-10       5.170447782706e-12      -9.544357199794e-12       0.000000000000e+00 
  685       2.417133338730e-10       5.174418297541e-12      -9.779160512356e-12       0.000000000000e+00 
  686       2.419994075461e-10       5.177563429924e-12      -1.001295184206e-11       0.000000000000e+00 
  687       2.423109548950e-10       5.179880763111e-12      -1.024562051651e-11       0.000000000000e+00 
  688       2.426478426827e-10       5.181367913632e-12      -1.047705471649e-11       0.000000000000e+00 
  689       2.430099341366e-10       5.182022531490e-12      -1.070714147201e-11       0.000000000000e+00 
  690       2.433970889337e-10       5.181842300350e-12      -1.093576665834e-11       0.000000000000e+00 
  691       2.438091631845e-10       5.180824937736e-12      -1.116281499205e-11       0.000000000000e+00 
  692       2.442460094188e-10       5.178968195219e-12      -1.138817002707e-11       0.000000000000e+00 
  693       2.447074765694e-10       5.176269858616e-12      -1.161171415069e-11       0.000000000000e+00 
  694       2.451934099574e-10       5.172727748182e-12      -1.183332857965e-11       0.000000000000e+00 
  695       2.457036512766e-10       5.168339718800e-12      -1.205289335617e-11       0.000000000000e+00 
  696       2.462380385783e-10       5.163103660177e-12      -1.227028734397e-11       0.000000000000e+00 
  697       2.467964062560e-10       5.157017497037e-12      -1.248538822433e-11       0.000000000000e+00 
  698       2.473785850300e-10       5.150079189315e-12      -1.269807249212e-11       0.000000000000e+00 
  699       2.479844019324e-10       5.142286732348e-12      -1.290821545186e-11       0.000000000000e+00 
  700       2.486136459645e-10       5.133639850623e-12      -1.311570293501e-11       0.000000000000e+00 
  701       2.492659643164e-10       5.124145117337e-12      -1.332046672768e-11       0.000000000000e+00 
  702       2.499409639557e-10       5.113810941858e-12      -1.352244987307e-11       0.000000000000e+00 
  703       2.506382457347e-10       5.102645886444e-12      -1.372159501594e-11       0.000000000000e+00 
  704       2.513574043667e-10       5.090658666842e-12      -1.391784440152e-11       0.000000000000e+00 
  705       2.520980284024e-10       5.077858152902e-12      -1.411113987443e-11       0.000000000000e+00 
  706       2.528597002061e-10       5.064253369183e-12      -1.430142287756e-11       0.000000000000e+00 
  707       2.536419959321e-10       5.049853495557e-12      -1.448863445101e-11       0.000000000000e+00 
  708       2.544444855010e-10       5.034667867822e-12      -1.467271523099e-11       0.000000000000e+00 
  709       2.552667325759e-10       5.018705978304e-12      -1.485360544872e-11       0.000000000000e+00 
  710       2.561082945388e-10       5.001977476469e-12      -1.503124492934e-11       0.000000000000e+00 
  711       2.569687224669e-10       4.984492169527e-12      -1.520557309081e-11       0.000000000000e+00 
  712       2.578475611087e-10       4.966260023043e-12      -1.537652894286e-11       0.000000000000e+00 
  713       2.587443488605e-10       4.947291161539e-12      -1.554405108584e-11       0.000000000000e+00 
  714       2.596586177429e-10       4.927595869109e-12      -1.570807770966e-11       0.000000000000e+00 
  715       2.605898933765e-10       4.907184590019e-12      -1.586854659271e-11       0.000000000000e+00 
  716       2.615376949589e-10       4.886067929319e-12      -1.602539510074e-11       0.000000000000e+00 
  717       2.625015352403e-10       4.864256653451e-12      -1.617856018577e-11       0.000000000000e+00 
  718       2.634809205005e-10       4.841761690851e-12      -1.632797838504e-11       0.000000000000e+00 
  719       2.644753505247e-10       4.818594132564e-12      -1.647358581985e-11       0.000000000000e+00 
  720       2.654843185800e-10       4.794765232844e-12      -1.661531819455e-11       0.000000000000e+00 
  721       2.665073113916e-10       4.770286409769e-12      -1.675311079537e-11       0.000000000000e+00 
  722       2.675438091191e-10       4.745169245842e-12      -1.688689848937e-11       0.000000000000e+00 
  723       2.685932853331e-10       4.719425488601e-12      -1.701661572336e-11       0.000000000000e+00 
  724       2.696552069911e-10       4.693067051228e-12      -1.714219652276e-11       0.000000000000e+00 
  725       2.707290344140e-10       4.666106013154e-12      -1.726357449056e-11       0.000000000000e+00 
  726       2.718142212623e-10       4.638554620667e-12      -1.738068280619e-11       0.000000000000e+00 
  727       2.729102145125e-10       4.610425287520e-12      -1.749345422448e-11       0.000000000000e+00 
  728       2.740164544334e-10       4.581730595540e-12      -1.760182107448e-11       0.000000000000e+00 
  729       2.751323745623e-10       4.552483295232e-12      -1.770571525846e-11       0.000000000000e+00 
  730       2.762574016814e-10       4.522696306389e-12      -1.780506825077e-11       0.000000000000e+00 
  731       2.773909557941e-10       4.492382718698e-12      -1.789981109677e-11       0.000000000000e+00 
  732       2.785324501012e-10       4.461555792350e-12      -1.798987441169e-11       0.000000000000e+00 
  733       2.796812909772e-10       4.430228958643e-12      -1.807518837961e-11       0.000000000000e+00 
  734       2.808368779469e-10       4.398415820594e-12      -1.815568275233e-11       0.000000000000e+00 
  735       2.819986036612e-10       4.366130153544e-12      -1.823128684827e-11       0.000000000000e+00 
  736       2.831658538739e-10       4.333385905767e-12      -1.830192955139e-11       0.000000000000e+00 
  737       2.843380074174e-10       4.300197199074e-12      -1.836753931010e-11       0.000000000000e+00 
  738       2.855144361799e-10       4.266578329427e-12      -1.842804413618e-11       0.000000000000e+00 
  739       2.866945344581e-10       4.232543782457e-12      -1.848338481513e-11       0.000000000000e+00 
  740       2.878778077027e-10       4.198108279164e-12      -1.853355482552e-11       0.000000000000e+00 
  741       2.890637854782e-10       4.163286732324e-12      -1.857856120540e-11       0.000000000000e+00 
  742       2.902519922265e-10       4.128094232264e-12      -1.861841141396e-11       0.000000000000e+00 
  743       2.914419472499e-10       4.092546047472e-12      -1.865311333340e-11       0.000000000000e+00 
  744       2.926331646939e-10       4.056657625208e-12      -1.868267527068e-11       0.000000000000e+00 
  745       2.938251535298e-10       4.020444592116e-12      -1.870710595935e-11       0.000000000000e+00 
  746       2.950174175378e-10       3.983922754832e-12      -1.872641456137e-11       0.000000000000e+00 
  747       2.962094552890e-10       3.947108100596e-12      -1.874061066891e-11       0.000000000000e+00 
  748       2.974007601289e-10       3.910016797865e-12      -1.874970430613e-11       0.000000000000e+00 
  749       2.985908201599e-10       3.872665196918e-12      -1.875370593104e-11       0.000000000000e+00 
  750       2.997791182239e-10       3.835069830473e-12      -1.875262643725e-11       0.000000000000e+00 
  751       3.009651318851e-10       3.797247414295e-12      -1.874647715583e-11       0.000000000000e+00 
  752       3.021483334130e-10       3.759214847806e-12      -1.873526985707e-11       0.000000000000e+00 
  753       3.033281897647e-10       3.720989214697e-12      -1.871901675233e-11       0.000000000000e+00 
  754       3.045041625680e-10       3.682587783538e-12      -1.869773049581e-11       0.000000000000e+00 
  755       3.056757081042e-10       3.644028008390e-12      -1.867142418640e-11       0.000000000000e+00 
  756       3.068422772904e-10       3.605327529413e-12      -1.864011136943e-11       0.000000000000e+00 
  757       3.080033156627e-10       3.566504173479e-12      -1.860380603854e-11       0.000000000000e+00 
  758       3.091582633589e-10       3.527575954785e-12      -1.856252263743e-11       0.000000000000e+00 
  759       3.103065551008e-10       3.488561075456e-12      -1.851627606173e-11       0.000000000000e+00 
  760       3.114476201774e-10       3.449477926166e-12      -1.846508166073e-11       0.000000000000e+00 
  761       3.125808824278e-10       3.410345086739e-12      -1.840895523926e-11       0.000000000000e+00 
  762       3.137057602233e-10       3.371181326767e-12      -1.834791305946e-11       0.000000000000e+00 
  763       3.148216664506e-10       3.332005606216e-12      -1.828197184259e-11       0.000000000000e+00 
  764       3.159280084946e-10       3.292837076042e-12      -1.821114877085e-11       0.000000000000e+00 
  765       3.170241882209e-10       3.253695078793e-12      -1.813546148916e-11       0.000000000000e+00 
  766       3.181096019586e-10       3.214599149230e-12      -1.805492810701e-11       0.000000000000e+00 
  767       3.191836404833e-10       3.175569014932e-12      -1.796956720024e-11       0.000000000000e+00 
  768       3.202456889994e-10       3.136624596904e-12      -1.787939781284e-11       0.000000000000e+00 
  769       3.212951271232e-10       3.097786010196e-12      -1.778443945877e-11       0.000000000000e+00 
  770       3.223313288656e-10       3.059073564506e-12      -1.768471212378e-11       0.000000000000e+00 
  771       3.233536626147e-10       3.020507764796e-12      -1.758023626719e-11       0.000000000000e+00 
  772       3.243614911186e-10       2.982109311899e-12      -1.747103282372e-11       0.000000000000e+00 
  773       3.253541714684e-10       2.943899103131e-12      -1.735712320529e-11       0.000000000000e+00 
  774       3.263310550804e-10       2.905898232904e-12      -1.723852930282e-11       0.000000000000e+00 
  775       3.272914876795e-10       2.868127993332e-12      -1.711527348804e-11       0.000000000000e+00 
  776       3.282348092813e-10       2.830609874847e-12      -1.698737861531e-11       0.000000000000e+00 
  777       3.291603541754e-10       2.793365566806e-12      -1.685486802341e-11       0.000000000000e+00 
  778       3.300675212172e-10       2.756415243216e-12      -1.671777233394e-11       0.000000000000e+00 
  779       3.309559861848e-10       2.719772383414e-12      -1.657614998259e-11       0.000000000000e+00 
  780       3.318254933704e-10       2.683448855469e-12      -1.643006707647e-11       0.000000000000e+00 
  781       3.326757856283e-10       2.647456622544e-12      -1.627959063555e-11       0.000000000000e+00 
  782       3.335066043714e-10       2.611807743160e-12      -1.612478859582e-11       0.000000000000e+00 
  783       3.343176895683e-10       2.576514371473e-12      -1.596572981245e-11       0.000000000000e+00 
  784       3.351087797394e-10       2.541588757545e-12      -1.580248406294e-11       0.000000000000e+00 
  785       3.358796119541e-10       2.507043247613e-12      -1.563512205025e-11       0.000000000000e+00 
  786       3.366299218271e-10       2.472890284358e-12      -1.546371540601e-11       0.000000000000e+00 
  787       3.373594435153e-10       2.439142407185e-12      -1.528833669360e-11       0.000000000000e+00 
  788       3.380679097142e-10       2.405812252482e-12      -1.510905941137e-11       0.000000000000e+00 
  789       3.387550516550e-10       2.372912553901e-12      -1.492595799573e-11       0.000000000000e+00 
  790       3.394205991008e-10       2.340456142626e-12      -1.473910782437e-11       0.000000000000e+00 
  791       3.400642803436e-10       2.308455947643e-12      -1.454858521936e-11       0.000000000000e+00 
  792       3.406858222007e-10       2.276924996011e-12      -1.435446745032e-11       0.000000000000e+00 
  793       3.412849500116e-10       2.245876413136e-12      -1.415683273759e-11       0.000000000000e+00 
  794       3.418613876346e-10       2.215323423039e-12      -1.395576025536e-11       0.000000000000e+00 
  795       3.424148574434e-10       2.185279348630e-12      -1.375133013482e-11       0.000000000000e+00 
  796       3.429450803238e-10       2.155757611977e-12      -1.354362346736e-11       0.000000000000e+00 
  797       3.434517756704e-10       2.126771734578e-12      -1.333272230764e-11       0.000000000000e+00 
  798       3.439346613833e-10       2.098335337632e-12      -1.311870967684e-11       0.000000000000e+00 
  799       3.443934538647e-10       2.070462142311e-12      -1.290166956572e-11       0.000000000000e+00 
  800       3.448278680155e-10       2.043165970030e-12      -1.268168693786e-11       0.000000000000e+00 
  801       3.452376172321e-10       2.016460742719e-12      -1.245884773273e-11       0.000000000000e+00 
  802       3.456224134030e-10       1.990360483095e-12      -1.223323886892e-11       0.000000000000e+00 
  803       3.459819669056e-10       1.964879314930e-12      -1.200494824723e-11       0.000000000000e+00 
  804       3.463159866026e-10       1.940031463326e-12      -1.177406475386e-11       0.000000000000e+00 
  805       3.466241798390e-10       1.915831254984e-12      -1.154067826355e-11       0.000000000000e+00 
  806       3.469062524384e-10       1.892293118476e-12      -1.130487964276e-11       0.000000000000e+00 
  807       3.471619086999e-10       1.869431584514e-12      -1.106676075275e-11       0.000000000000e+00 
  808       3.473908513949e-10       1.847261286226e-12      -1.082641445284e-11       0.000000000000e+00 
  809       3.475927817634e-10       1.825796959422e-12      -1.058393460346e-11       0.000000000000e+00 
  810       3.477673995110e-10       1.805053442870e-12      -1.033941606938e-11       0.000000000000e+00 
  811       3.479144028052e-10       1.785045678561e-12      -1.009295472280e-11       0.000000000000e+00 
  812       3.480334882727e-10       1.765788711987e-12      -9.844647446576e-12       0.000000000000e+00 
  813       3.481243509952e-10       1.747297692408e-12      -9.594592137298e-12       0.000000000000e+00 
  814       3.481866845069e-10       1.729587873123e-12      -9.342887708492e-12       0.000000000000e+00 
  815       3.482201807906e-10       1.712674611745e-12      -9.089634093759e-12       0.000000000000e+00 
  816       3.482245302747e-10       1.696573370467e-12      -8.834932249923e-12       0.000000000000e+00 
  817       3.481994896883e-10       1.681297299834e-12      -8.578880829399e-12       0.000000000000e+00 
  818       3.481450869629e-10       1.666849942178e-12      -8.321566125725e-12       0.000000000000e+00 
  819       3.480614199843e-10       1.653232398386e-12      -8.063071954679e-12       0.000000000000e+00 
  820       3.479485890742e-10       1.640445732434e-12      -7.803482971356e-12       0.000000000000e+00 
  821       3.478066969993e-10       1.628490971218e-12      -7.542884672717e-12       0.000000000000e+00 
  822       3.476358489797e-10       1.617369104399e-12      -7.281363400148e-12       0.000000000000e+00 
  823       3.474361526984e-10       1.607081084234e-12      -7.019006342015e-12       0.000000000000e+00 
  824       3.472077183096e-10       1.597627825416e-12      -6.755901536217e-12       0.000000000000e+00 
  825       3.469506584479e-10       1.589010204913e-12      -6.492137872741e-12       0.000000000000e+00 
  826       3.466650882368e-10       1.581229061801e-12      -6.227805096220e-12       0.000000000000e+00 
  827       3.463511252980e-10       1.574285197105e-12      -5.962993808486e-12       0.000000000000e+00 
  828       3.460088897599e-10       1.568179373634e-12      -5.697795471125e-12       0.000000000000e+00 
  829       3.456385042666e-10       1.562912315820e-12      -5.432302408033e-12       0.000000000000e+00 
  830       3.452400939868e-10       1.558484709554e-12      -5.166607807969e-12       0.000000000000e+00 
  831       3.448137866224e-10       1.554897202023e-12      -4.900805727112e-12       0.000000000000e+00 
  832       3.443597124176e-10       1.552150401550e-12      -4.634991091618e-12       0.000000000000e+00 
  833       3.438780041679e-10       1.550244877428e-12      -4.369259700169e-12       0.000000000000e+00 
  834       3.433687972283e-10       1.549181159759e-12      -4.103708226534e-12       0.000000000000e+00 
  835       3.428322295231e-10       1.548959739291e-12      -3.838434222121e-12       0.000000000000e+00 
  836       3.422684415537e-10       1.549581067253e-12      -3.573536118534e-12       0.000000000000e+00 
  837       3.416775764085e-10       1.551045555199e-12      -3.309113230126e-12       0.000000000000e+00 
  838       3.410597797709e-10       1.553353574837e-12      -3.045265756554e-12       0.000000000000e+00 
  839       3.404151999286e-10       1.556505457870e-12      -2.782094785338e-12       0.000000000000e+00 
  840       3.397439877824e-10       1.560501495836e-12      -2.519702294410e-12       0.000000000000e+00 
  841       3.390462968549e-10       1.565341939941e-12      -2.258191154675e-12       0.000000000000e+00 
  842       3.383222832996e-10       1.571027000898e-12      -1.997665132561e-12       0.000000000000e+00 
  843       3.375721059094e-10       1.577556848764e-12      -1.738228892577e-12       0.000000000000e+00 
  844       3.367959261260e-10       1.584931612777e-12      -1.479987999869e-12       0.000000000000e+00 
  845       3.359939080479e-10       1.593151381195e-12      -1.223048922772e-12       0.000000000000e+00 
  846       3.351662184403e-10       1.602216201131e-12      -9.675190353663e-13       0.000000000000e+00 
  847       3.343130267430e-10       1.612126078393e-12      -7.135066200337e-13       0.000000000000e+00 
  848       3.334345050800e-10       1.622880977317e-12      -4.611208700114e-13       0.000000000000e+00 
  849       3.325308282677e-10       1.634480820609e-12      -2.104718919476e-13       0.000000000000e+00 
  850       3.316021738243e-10       1.646925489179e-12       3.832929154405e-14       0.000000000000e+00 
  851       3.306487219785e-10       1.660214821980e-12       2.851707393286e-13       0.000000000000e+00 
  852       3.296706556779e-10       1.674348615845e-12       5.299395891952e-13       0.000000000000e+00 
  853       3.286681605986e-10       1.689326625323e-12       7.725220553021e-13       0.000000000000e+00 
  854       3.276414251536e-10       1.705148562519e-12       1.012803425621e-12       0.000000000000e+00 
  855       3.265906405016e-10       1.721814096927e-12       1.250668059384e-12       0.000000000000e+00 
  856       3.255160285597e-10       1.739321205033e-12       1.486010445737e-12       0.000000000000e+00 
  857       3.244179265463e-10       1.757661188577e-12       1.718768591584e-12       0.000000000000e+00 
  858       3.232967038974e-10       1.776823571017e-12       1.948891198014e-12       0.000000000000e+00 
  859       3.221527344068e-10       1.796797739638e-12       2.176326649947e-12       0.000000000000e+00 
  860       3.209863962398e-10       1.817572945116e-12       2.401023015378e-12       0.000000000000e+00 
  861       3.197980719464e-10       1.839138301090e-12       2.622928044643e-12       0.000000000000e+00 
  862       3.185881484750e-10       1.861482783725e-12       2.841989169663e-12       0.000000000000e+00 
  863       3.173570171855e-10       1.884595231282e-12       3.058153503206e-12       0.000000000000e+00 
  864       3.161050738632e-10       1.908464343685e-12       3.271367838136e-12       0.000000000000e+00 
  865       3.148327187316e-10       1.933078682087e-12       3.481578646672e-12       0.000000000000e+00 
  866       3.135403564665e-10       1.958426668440e-12       3.688732079636e-12       0.000000000000e+00 
  867       3.122283962090e-10       1.984496585060e-12       3.892773965716e-12       0.000000000000e+00 
  868       3.108972515789e-10       2.011276574195e-12       4.093649810711e-12       0.000000000000e+00 
  869       3.095473406886e-10       2.038754637591e-12       4.291304796791e-12       0.000000000000e+00 
  870       3.081790861560e-10       2.066918636063e-12       4.485683781752e-12       0.000000000000e+00 
  871       3.067929151182e-10       2.095756289058e-12       4.676731298265e-12       0.000000000000e+00 
  872       3.053892592449e-10       2.125255174227e-12       4.864391553137e-12       0.000000000000e+00 
  873       3.039685547518e-10       2.155402726986e-12       5.048608426560e-12       0.000000000000e+00 
  874       3.025312424140e-10       2.186186240091e-12       5.229325471367e-12       0.000000000000e+00 
  875       3.010777675796e-10       2.217592863199e-12       5.406485912287e-12       0.000000000000e+00 
  876       2.996085801830e-10       2.249609602439e-12       5.580032645201e-12       0.000000000000e+00 
  877       2.981241347583e-10       2.282223319976e-12       5.749908236390e-12       0.000000000000e+00 
  878       2.966248904529e-10       2.315420733583e-12       5.916054921796e-12       0.000000000000e+00 
  879       2.951113110405e-10       2.349188416205e-12       6.078414606275e-12       0.000000000000e+00 
  880       2.935838649352e-10       2.383512795526e-12       6.236928862847e-12       0.000000000000e+00 
  881       2.920430252046e-10       2.418380153539e-12       6.391538931956e-12       0.000000000000e+00 
  882       2.904892695828e-10       2.453776626112e-12       6.542185720721e-12       0.000000000000e+00 
  883       2.889230804847e-10       2.489688202552e-12       6.688809802191e-12       0.000000000000e+00 
  884       2.873449450189e-10       2.526100725179e-12       6.831351414598e-12       0.000000000000e+00 
  885       2.857553550009e-10       2.562999888889e-12       6.969750460614e-12       0.000000000000e+00 
  886       2.841548069673e-10       2.600371240721e-12       7.103946506605e-12       0.000000000000e+00 
  887       2.825438021884e-10       2.638200179427e-12       7.233878781883e-12       0.000000000000e+00 
  888       2.809228466824e-10       2.676471955037e-12       7.359486177961e-12       0.000000000000e+00 
  889       2.792924512280e-10       2.715171668427e-12       7.480707247809e-12       0.000000000000e+00 
  890       2.776531313787e-10       2.754284270887e-12       7.597480205106e-12       0.000000000000e+00 
  891       2.760054074755e-10       2.793794563688e-12       7.709742923498e-12       0.000000000000e+00 
  892       2.743498046610e-10       2.833687197649e-12       7.817432935846e-12       0.000000000000e+00 
  893       2.726868528921e-10       2.873946672704e-12       7.920487433488e-12       0.000000000000e+00 
  894       2.710170869540e-10       2.914557337471e-12       8.018843265487e-12       0.000000000000e+00 
  895       2.693410236340e-10       2.955503486806e-12       8.112449011385e-12       0.000000000000e+00 
  896       2.676590928075e-10       2.996769657094e-12       8.201301416784e-12       0.000000000000e+00 
  897       2.659717052546e-10       3.038340334913e-12       8.285409550641e-12       0.000000000000e+00 
  898       2.642792754075e-10       3.080199859075e-12       8.364782786706e-12       0.000000000000e+00 
  899       2.625822213604e-10       3.122332420197e-12       8.439430804581e-12       0.000000000000e+00 
  900       2.608809648800e-10       3.164722060291e-12       8.509363590780e-12       0.000000000000e+00 
  901       2.591759314148e-10       3.207352672342e-12       8.574591439793e-12       0.000000000000e+00 
  902       2.574675501059e-10       3.250207999893e-12       8.635124955144e-12       0.000000000000e+00 
  903       2.557562537964e-10       3.293271636621e-12       8.690975050452e-12       0.000000000000e+00 
  904       2.540424790416e-10       3.336527025927e-12       8.742152950496e-12       0.000000000000e+00 
  905       2.523266661192e-10       3.379957460512e-12       8.788670192271e-12       0.000000000000e+00 
  906       2.506092590391e-10       3.423546081963e-12       8.830538626051e-12       0.000000000000e+00 
  907       2.488907055536e-10       3.467275880331e-12       8.867770416451e-12       0.000000000000e+00 
  908       2.471714571672e-10       3.511129693716e-12       8.900378043489e-12       0.000000000000e+00 
  909       2.454519691466e-10       3.555090207849e-12       8.928374303640e-12       0.000000000000e+00 
  910       2.437327005312e-10       3.599139955672e-12       8.951772310907e-12       0.000000000000e+00 
  911       2.420141141423e-10       3.643261316921e-12       8.970585497876e-12       0.000000000000e+00 
  912       2.402966765939e-10       3.687436517710e-12       8.984827616776e-12       0.000000000000e+00 
  913       2.385808583022e-10       3.731647630108e-12       8.994512740544e-12       0.000000000000e+00 
  914       2.368671334960e-10       3.775876571726e-12       8.999655263884e-12       0.000000000000e+00 
  915       2.351559802263e-10       3.820105105298e-12       9.000269904328e-12       0.000000000000e+00 
  916       2.334478803767e-10       3.864314838261e-12       8.996371703297e-12       0.000000000000e+00 
  917       2.317433196730e-10       3.908487222339e-12       8.987976027163e-12       0.000000000000e+00 
  918       2.300427876937e-10       3.952603553122e-12       8.975098568306e-12       0.000000000000e+00 
  919       2.283467778797e-10       3.996644969652e-12       8.957755346182e-12       0.000000000000e+00 
  920       2.266557875444e-10       4.040592454004e-12       8.935962708378e-12       0.000000000000e+00 
  921       2.249703178836e-10       4.084426830866e-12       8.909737331676e-12       0.000000000000e+00 
  922       2.232908739858e-10       4.128128767121e-12       8.879096223113e-12       0.000000000000e+00 
  923       2.216179648420e-10       4.171678771432e-12       8.844056721040e-12       0.000000000000e+00 
  924       2.199521033555e-10       4.215057193822e-12       8.804636496189e-12       0.000000000000e+00 
  925       2.182938063526e-10       4.258244225256e-12       8.760853552727e-12       0.000000000000e+00 
