# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  308       5.122982829673e-10       1.414818421380e-12       1.615311640577e-11       4.133975364691e-15       3.735799173397e-13       7.841541623996e-14       2.116487073096e-15 
  309       5.077282057165e-10       1.439558713704e-12       1.615738645666e-11       4.152530185039e-15       3.696978793471e-13       7.735869626531e-14       2.127084565196e-15 
  310       5.031600102302e-10       1.464377805559e-12       1.615656569924e-11       4.170987528901e-15       3.658681320136e-13       7.631753736295e-14       2.137403739643e-15 
  311       4.985949877112e-10       1.489267538937e-12       1.615065058506e-11       4.189347880753e-15       3.620902377196e-13       7.529165823060e-14       2.147440760286e-15 
  312       4.940344404464e-10       1.514219577778e-12       1.613963917778e-11       4.207611779660e-15       3.583637106673e-13       7.428076008852e-14       2.157191802694e-15 
  313       4.894796818034e-10       1.539225406688e-12       1.612353117029e-11       4.225779819790e-15       3.546880163689e-13       7.328452650538e-14       2.166653054523e-15 
  314       4.849320362258e-10       1.564276329673e-12       1.610232790170e-11       4.243852650925e-15       3.510625711346e-13       7.230262322412e-14       2.175820715900e-15 
  315       4.803928392288e-10       1.589363468858e-12       1.607603237439e-11       4.261830978981e-15       3.474867415609e-13       7.133469798781e-14       2.184690999793e-15 
  316       4.758634373952e-10       1.614477763213e-12       1.604464927103e-11       4.279715566516e-15       3.439598440190e-13       7.038038036553e-14       2.193260132385e-15 
  317       4.713451883712e-10       1.639609967281e-12       1.600818497163e-11       4.297507233249e-15       3.404811441426e-13       6.943928157821e-14       2.201524353454e-15 
  318       4.668394608615e-10       1.664750649900e-12       1.596664757057e-11       4.315206856572e-15       3.370498563163e-13       6.851099432448e-14       2.209479916745e-15 
  319       4.623476346260e-10       1.689890192931e-12       1.592004689364e-11       4.332815372065e-15       3.336651431639e-13       6.759509260659e-14       2.217123090345e-15 
  320       4.578711004746e-10       1.715018789978e-12       1.586839451505e-11       4.350333774011e-15       3.303261150365e-13       6.669113155622e-14       2.224450157061e-15 
  321       4.534112602637e-10       1.740126445120e-12       1.581170377451e-11       4.367763115907e-15       3.270318295005e-13       6.579864726036e-14       2.231457414791e-15 
  322       4.489695268913e-10       1.765202971632e-12       1.574998979422e-11       4.385104510982e-15       3.237812908261e-13       6.491715658719e-14       2.238141176904e-15 
  323       4.445473242931e-10       1.790237990711e-12       1.568326949591e-11       4.402359132710e-15       3.205734494754e-13       6.404615701190e-14       2.244497772610e-15 
  324       4.401460874380e-10       1.815220930201e-12       1.561156161792e-11       4.419528215323e-15       3.174072015906e-13       6.318512644262e-14       2.250523547340e-15 
  325       4.357672623242e-10       1.840141023316e-12       1.553488673219e-11       4.436613054327e-15       3.142813884821e-13       6.233352304621e-14       2.256214863117e-15 
  326       4.314123059745e-10       1.864987307372e-12       1.545326726129e-11       4.453615007015e-15       3.111947961167e-13       6.149078507418e-14       2.261568098936e-15 
  327       4.270826864323e-10       1.889748622503e-12       1.536672749550e-11       4.470535492982e-15       3.081461546060e-13       6.065633068851e-14       2.266579651135e-15 
  328       4.227798827571e-10       1.914413610394e-12       1.527529360978e-11       4.487375994640e-15       3.051341376943e-13       5.982955778756e-14       2.271245933771e-15 
  329       4.185053850206e-10       1.938970713001e-12       1.517899368089e-11       4.504138057728e-15       3.021573622471e-13       5.900984383188e-14       2.275563378997e-15 
  330       4.142606943018e-10       1.963408171279e-12       1.507785770432e-11       4.520823291835e-15       2.992143877391e-13       5.819654567013e-14       2.279528437435e-15 
  331       4.100473226837e-10       1.987714023904e-12       1.497191761143e-11       4.537433370902e-15       2.963037157423e-13       5.738899936487e-14       2.283137578555e-15 
  332       4.058666761898e-10       2.011876987066e-12       1.486120754767e-11       4.553969978927e-15       2.934240695920e-13       5.658665575684e-14       2.286388424725e-15 
  333       4.017196979654e-10       2.035889138837e-12       1.474576468599e-11       4.570434643362e-15       2.905752479092e-13       5.578949404723e-14       2.289283207263e-15 
  334       3.976072095172e-10       2.059743349449e-12       1.462562848231e-11       4.586828895446e-15       2.877573073233e-13       5.499762592282e-14       2.291825461940e-15 
  335       3.935300262363e-10       2.083432410480e-12       1.450084043466e-11       4.603154324827e-15       2.849702854472e-13       5.421116141888e-14       2.294018910501e-15 
  336       3.894889572672e-10       2.106949034533e-12       1.437144410051e-11       4.619412580013e-15       2.822142006697e-13       5.343020889232e-14       2.295867462271e-15 
  337       3.854848053757e-10       2.130285854920e-12       1.423748511410e-11       4.635605368825e-15       2.794890519477e-13       5.265487499496e-14       2.297375215761e-15 
  338       3.815183668183e-10       2.153435425341e-12       1.409901120377e-11       4.651734458859e-15       2.767948185985e-13       5.188526464667e-14       2.298546460272e-15 
  339       3.775904312105e-10       2.176390219569e-12       1.395607220924e-11       4.667801677933e-15       2.741314600925e-13       5.112148100859e-14       2.299385677506e-15 
  340       3.737017813954e-10       2.199142631128e-12       1.380872009895e-11       4.683808914547e-15       2.714989158448e-13       5.036362545631e-14       2.299897543163e-15 
  341       3.698531933129e-10       2.221684972976e-12       1.365700898740e-11       4.699758118334e-15       2.688971050082e-13       4.961179755309e-14       2.300086928557e-15 
  342       3.660454358676e-10       2.244009477187e-12       1.350099515243e-11       4.715651300519e-15       2.663259262650e-13       4.886609502306e-14       2.299958902212e-15 
  343       3.622792707981e-10       2.266108294633e-12       1.334073705257e-11       4.731490534369e-15       2.637852576196e-13       4.812661372438e-14       2.299518731474e-15 
  344       3.585554525454e-10       2.287973494661e-12       1.317629534431e-11       4.747277955652e-15       2.612749561907e-13       4.739344762246e-14       2.298771884116e-15 
  345       3.548747281215e-10       2.309597064780e-12       1.300773289949e-11       4.763015763087e-15       2.587948580035e-13       4.666668876317e-14       2.297724029942e-15 
  346       3.512378369784e-10       2.330970910340e-12       1.283511482256e-11       4.778706218804e-15       2.563447777824e-13       4.594642724601e-14       2.296381042391e-15 
  347       3.476455108762e-10       2.352086854213e-12       1.265850846793e-11       4.794351648796e-15       2.539245087428e-13       4.523275119733e-14       2.294749000149e-15 
  348       3.440984737525e-10       2.372936636477e-12       1.247798345726e-11       4.809954443372e-15       2.515338223837e-13       4.452574674351e-14       2.292834188747e-15 
  349       3.405974415905e-10       2.393511914093e-12       1.229361169681e-11       4.825517057617e-15       2.491724682800e-13       4.382549798415e-14       2.290643102175e-15 
  350       3.371431222878e-10       2.413804260592e-12       1.210546739473e-11       4.841042011840e-15       2.468401738746e-13       4.313208696530e-14       2.288182444478e-15 
  351       3.337362155253e-10       2.433805165751e-12       1.191362707841e-11       4.856531892034e-15       2.445366442712e-13       4.244559365262e-14       2.285459131372e-15 
  352       3.303774126356e-10       2.453506035278e-12       1.171816961176e-11       4.871989350329e-15       2.422615620258e-13       4.176609590461e-14       2.282480291840e-15 
  353       3.270673964718e-10       2.472898190493e-12       1.151917621256e-11       4.887417105447e-15       2.400145869399e-13       4.109366944577e-14       2.279253269747e-15 
  354       3.238068412760e-10       2.491972868009e-12       1.131673046976e-11       4.902817943155e-15       2.377953558521e-13       4.042838783981e-14       2.275785625438e-15 
  355       3.205964125485e-10       2.510721219412e-12       1.111091836082e-11       4.918194716722e-15       2.356034824308e-13       3.977032246289e-14       2.272085137348e-15 
  356       3.174367669156e-10       2.529134310946e-12       1.090182826899e-11       4.933550347374e-15       2.334385569664e-13       3.911954247674e-14       2.268159803606e-15 
  357       3.143285519992e-10       2.547203123191e-12       1.068955100066e-11       4.948887824746e-15       2.313001461635e-13       3.847611480190e-14       2.264017843643e-15 
  358       3.112724062847e-10       2.564918550747e-12       1.047417980267e-11       4.964210207340e-15       2.291877929334e-13       3.784010409094e-14       2.259667699794e-15 
  359       3.082689589902e-10       2.582271401912e-12       1.025581037964e-11       4.979520622975e-15       2.271010161864e-13       3.721157270160e-14       2.255118038907e-15 
  360       3.053188299348e-10       2.599252398368e-12       1.003454091127e-11       4.994822269249e-15       2.250393106238e-13       3.659058067003e-14       2.250377753947e-15 
  361       3.024226294076e-10       2.615852174861e-12       9.810472069641e-12       5.010118413987e-15       2.230021465306e-13       3.597718568396e-14       2.245455965603e-15 
  362       2.995809580361e-10       2.632061278879e-12       9.583707036589e-12       5.025412395699e-15       2.209889695676e-13       3.537144305593e-14       2.240362023893e-15 
  363       2.967944066552e-10       2.647870170337e-12       9.354351520975e-12       5.040707624034e-15       2.189992005636e-13       3.477340569644e-14       2.235105509767e-15 
  364       2.940635561752e-10       2.663269221260e-12       9.122513776023e-12       5.056007580235e-15       2.170322353080e-13       3.418312408718e-14       2.229696236720e-15 
  365       2.913889774514e-10       2.678248715460e-12       8.888304616634e-12       5.071315817595e-15       2.150874443430e-13       3.360064625423e-14       2.224144252389e-15 
  366       2.887712311521e-10       2.692798848220e-12       8.651837436704e-12       5.086635961907e-15       2.131641727557e-13       3.302601774125e-14       2.218459840165e-15 
  367       2.862108676273e-10       2.706909725974e-12       8.413228226445e-12       5.101971711925e-15       2.112617399706e-13       3.245928158264e-14       2.212653520796e-15 
  368       2.837084267779e-10       2.720571365992e-12       8.172595589699e-12       5.117326839814e-15       2.093794395420e-13       3.190047827679e-14       2.206736053995e-15 
  369       2.812644379237e-10       2.733773696057e-12       7.930060761263e-12       5.132705191609e-15       2.075165389460e-13       3.134964575927e-14       2.200718440040e-15 
  370       2.788794196724e-10       2.746506554149e-12       7.685747624198e-12       5.148110687664e-15       2.056722793732e-13       3.080681937598e-14       2.194611921389e-15 
  371       2.765538221140e-10       2.758760970409e-12       7.439773603808e-12       5.163546959834e-15       2.038460141285e-13       3.027202179914e-14       2.188425831251e-15 
  372       2.742878511775e-10       2.770533068959e-12       7.192221921447e-12       5.179016246421e-15       2.020376302258e-13       2.974523239485e-14       2.182161043278e-15 
  373       2.720816371491e-10       2.781820318026e-12       6.943168289761e-12       5.194520454908e-15       2.002471428707e-13       2.922641660522e-14       2.175816268897e-15 
  374       2.699352915450e-10       2.792620262219e-12       6.692689947453e-12       5.210061521478e-15       1.984745582546e-13       2.871553586205e-14       2.169390186957e-15 
  375       2.678489069305e-10       2.802930523328e-12       6.440865668668e-12       5.225641411147e-15       1.967198734667e-13       2.821254755125e-14       2.162881443459e-15 
  376       2.658225567383e-10       2.812748801123e-12       6.187775772380e-12       5.241262117911e-15       1.949830764074e-13       2.771740497739e-14       2.156288651288e-15 
  377       2.638562950872e-10       2.822072874147e-12       5.933502131780e-12       5.256925664878e-15       1.932641457009e-13       2.723005732803e-14       2.149610389949e-15 
  378       2.619501566004e-10       2.830900600512e-12       5.678128183654e-12       5.272634104410e-15       1.915630506080e-13       2.675044963827e-14       2.142845205302e-15 
  379       2.601041562242e-10       2.839229918699e-12       5.421738937776e-12       5.288389518263e-15       1.898797509390e-13       2.627852275516e-14       2.135991609291e-15 
  380       2.583182890463e-10       2.847058848352e-12       5.164420986292e-12       5.304194017721e-15       1.882141969664e-13       2.581421330215e-14       2.129048079684e-15 
  381       2.565925301147e-10       2.854385491073e-12       4.906262513104e-12       5.320049743740e-15       1.865663293381e-13       2.535745364355e-14       2.122013059801e-15 
  382       2.549268342558e-10       2.861208031221e-12       4.647353303254e-12       5.335958867087e-15       1.849360789897e-13       2.490817184899e-14       2.114884958250e-15 
  383       2.533211358933e-10       2.867524736709e-12       4.387784752316e-12       5.351923588473e-15       1.833233670576e-13       2.446629165786e-14       2.107662148663e-15 
  384       2.517753488664e-10       2.873333959796e-12       4.127649875774e-12       5.367946138697e-15       1.817281047918e-13       2.403173244375e-14       2.100342969423e-15 
  385       2.502893662485e-10       2.878634137890e-12       3.867043318414e-12       5.384028778786e-15       1.801501934689e-13       2.360440917894e-14       2.092925723408e-15 
  386       2.488630601657e-10       2.883423794336e-12       3.606061363705e-12       5.400173800128e-15       1.785895243044e-13       2.318423239881e-14       2.085408677713e-15 
  387       2.474962816155e-10       2.887701539221e-12       3.344801943188e-12       5.416383524618e-15       1.770459783662e-13       2.277110816632e-14       2.077790063393e-15 
  388       2.461888602848e-10       2.891466070165e-12       3.083364645860e-12       5.432660304789e-15       1.755194264870e-13       2.236493803645e-14       2.070068075192e-15 
  389       2.449406043690e-10       2.894716173119e-12       2.821850727559e-12       5.449006523958e-15       1.740097291771e-13       2.196561902067e-14       2.062240871278e-15 
  390       2.437513003903e-10       2.897450723161e-12       2.560363120350e-12       5.465424596361e-15       1.725167365375e-13       2.157304355135e-14       2.054306572977e-15 
  391       2.426207130160e-10       2.899668685292e-12       2.299006441914e-12       5.481916967294e-15       1.710402881726e-13       2.118709944625e-14       2.046263264506e-15 
  392       2.415485848774e-10       2.901369115235e-12       2.037887004927e-12       5.498486113250e-15       1.695802131027e-13       2.080766987297e-14       2.038108992707e-15 
  393       2.405346363882e-10       2.902551160229e-12       1.777112826452e-12       5.515134542058e-15       1.681363296775e-13       2.043463331338e-14       2.029841766779e-15 
  394       2.395785655628e-10       2.903214059824e-12       1.516793637320e-12       5.531864793022e-15       1.667084454883e-13       2.006786352810e-14       2.021459558017e-15 
  395       2.386800478352e-10       2.903357146681e-12       1.257040891521e-12       5.548679437063e-15       1.652963572811e-13       1.970722952091e-14       2.012960299537e-15 
  396       2.378387358771e-10       2.902979847366e-12       9.979677755830e-13       5.565581076852e-15       1.638998508695e-13       1.935259550326e-14       2.004341886020e-15 
  397       2.370542594169e-10       2.902081683148e-12       7.396892179621e-13       5.582572346955e-15       1.625187010474e-13       1.900382085866e-14       1.995602173437e-15 
  398       2.363262250579e-10       2.900662270793e-12       4.823218984270e-13       5.599655913967e-15       1.611526715018e-13       1.866076010719e-14       1.986738978786e-15 
  399       2.356542160966e-10       2.898721323363e-12       2.259842574449e-13       5.616834476654e-15       1.598015147256e-13       1.832326286992e-14       1.977750079829e-15 
  400       2.350377923420e-10       2.896258651011e-12      -2.920349443358e-14       5.634110766089e-15       1.584649719306e-13       1.799117383333e-14       1.968633214818e-15 
  401       2.344764899334e-10       2.893274161777e-12      -2.831193671880e-13       5.651487545794e-15       1.571427729602e-13       1.766433271386e-14       1.959386082237e-15 
  402       2.339698211591e-10       2.889767862386e-12      -5.356395819430e-13       5.668967611879e-15       1.558346362022e-13       1.734257422224e-14       1.950006340529e-15 
  403       2.335172742750e-10       2.885739859043e-12      -7.866385615823e-13       5.686553793175e-15       1.545402685017e-13       1.702572802805e-14       1.940491607835e-15 
  404       2.331183133233e-10       2.881190358230e-12      -1.035988921363e-12       5.704248951382e-15       1.532593650740e-13       1.671361872408e-14       1.930839461723e-15 
  405       2.327723779507e-10       2.876119667502e-12      -1.283561459531e-12       5.722055981200e-15       1.519916094171e-13       1.640606579087e-14       1.921047438927e-15 
  406       2.324788832270e-10       2.870528196284e-12      -1.529225147933e-12       5.739977810471e-15       1.507366732249e-13       1.610288356110e-14       1.911113035074e-15 
  407       2.322372194638e-10       2.864416456667e-12      -1.772847122634e-12       5.758017400321e-15       1.494942162998e-13       1.580388118404e-14       1.901033704423e-15 
  408       2.320467520329e-10       2.857785064203e-12      -2.014292674529e-12       5.776177745291e-15       1.482638864657e-13       1.550886259005e-14       1.890806859599e-15 
  409       2.319068211848e-10       2.850634738707e-12      -2.253425239959e-12       5.794461873484e-15       1.470453194806e-13       1.521762645499e-14       1.880429871320e-15 
  410       2.318167418671e-10       2.842966305044e-12      -2.490106391323e-12       5.812872846700e-15       1.458381389495e-13       1.492996616470e-14       1.869900068141e-15 
  411       2.317758509937e-10       2.834781369543e-12      -2.724210424882e-12       5.831413295823e-15       1.446420227890e-13       1.464570730282e-14       1.859215545663e-15 
  412       2.317836514609e-10       2.826084373919e-12      -2.955668711181e-12       5.850084008609e-15       1.434569053855e-13       1.436482164632e-14       1.848377626241e-15 
  413       2.318396728629e-10       2.816880615484e-12      -3.184426893224e-12       5.868885292276e-15       1.422827824086e-13       1.408731712796e-14       1.837388485666e-15 
  414       2.319434243542e-10       2.807175579365e-12      -3.410430431796e-12       5.887817433555e-15       1.411196448643e-13       1.381320066777e-14       1.826250351836e-15 
  415       2.320943945014e-10       2.796974939777e-12      -3.633624606420e-12       5.906880698501e-15       1.399674790560e-13       1.354247816417e-14       1.814965505067e-15 
  416       2.322920511353e-10       2.786284561300e-12      -3.853954516318e-12       5.926075332302e-15       1.388262665435e-13       1.327515448494e-14       1.803536278392e-15 
  417       2.325358412034e-10       2.775110500157e-12      -4.071365081368e-12       5.945401559088e-15       1.376959841034e-13       1.301123345828e-14       1.791965057880e-15 
  418       2.328251906219e-10       2.763459005482e-12      -4.285801043065e-12       5.964859581744e-15       1.365766036892e-13       1.275071786389e-14       1.780254282931e-15 
  419       2.331595041276e-10       2.751336520601e-12      -4.497206965477e-12       5.984449581714e-15       1.354680923911e-13       1.249360942397e-14       1.768406446595e-15 
  420       2.335381651304e-10       2.738749684308e-12      -4.705527236208e-12       6.004171718815e-15       1.343704123960e-13       1.223990879427e-14       1.756424095871e-15 
  421       2.339605355653e-10       2.725705332133e-12      -4.910706067353e-12       6.024026131044e-15       1.332835209477e-13       1.198961555516e-14       1.744309832016e-15 
  422       2.344259557445e-10       2.712210497625e-12      -5.112687496459e-12       6.044012934389e-15       1.322073703066e-13       1.174272820265e-14       1.732066310856e-15 
  423       2.349337442097e-10       2.698272413623e-12      -5.311415387482e-12       6.064132222637e-15       1.311419077097e-13       1.149924413945e-14       1.719696243089e-15 
  424       2.354831975841e-10       2.683898513533e-12      -5.506833431750e-12       6.084384067186e-15       1.300870753308e-13       1.125915966598e-14       1.707202394596e-15 
  425       2.360735904245e-10       2.669096432603e-12      -5.698885148916e-12       6.104768516852e-15       1.290428102406e-13       1.102246997147e-14       1.694587586745e-15 
  426       2.367041750737e-10       2.653874009194e-12      -5.887513887922e-12       6.125285597679e-15       1.280090443660e-13       1.078916912495e-14       1.681854696702e-15 
  427       2.373741815124e-10       2.638239286063e-12      -6.072662827957e-12       6.145935312750e-15       1.269857044510e-13       1.055925006632e-14       1.669006657732e-15 
  428       2.380828172117e-10       2.622200511632e-12      -6.254274979412e-12       6.166717641994e-15       1.259727120160e-13       1.033270459738e-14       1.656046459516e-15 
  429       2.388292669846e-10       2.605766141266e-12      -6.432293184845e-12       6.187632541999e-15       1.249699833181e-13       1.010952337290e-14       1.642977148449e-15 
  430       2.396126928389e-10       2.588944838546e-12      -6.606660119933e-12       6.208679945819e-15       1.239774293110e-13       9.889695891632e-15       1.629801827952e-15 
  431       2.404322338288e-10       2.571745476546e-12      -6.777318294437e-12       6.229859762783e-15       1.229949556051e-13       9.673210487369e-15       1.616523658781e-15 
  432       2.412870059074e-10       2.554177139108e-12      -6.944210053160e-12       6.251171878307e-15       1.220224624274e-13       9.460054319990e-15       1.603145859329e-15 
  433       2.421761017785e-10       2.536249122117e-12      -7.107277576901e-12       6.272616153700e-15       1.210598445813e-13       9.250213366496e-15       1.589671705937e-15 
  434       2.430985907493e-10       2.517970934776e-12      -7.266462883418e-12       6.294192425979e-15       1.201069914069e-13       9.043672412061e-15       1.576104533203e-15 
  435       2.440535185817e-10       2.499352300881e-12      -7.421707828389e-12       6.315900507671e-15       1.191637867409e-13       8.840415041072e-15       1.562447734285e-15 
  436       2.450399073455e-10       2.480403160096e-12      -7.572954106365e-12       6.337740186631e-15       1.182301088766e-13       8.640423628170e-15       1.548704761209e-15 
  437       2.460567552697e-10       2.461133669229e-12      -7.720143251734e-12       6.359711225844e-15       1.173058305235e-13       8.443679329300e-15       1.534879125182e-15 
  438       2.471030365948e-10       2.441554203507e-12      -7.863216639677e-12       6.381813363239e-15       1.163908187681e-13       8.250162072749e-15       1.520974396890e-15 
  439       2.481777014255e-10       2.421675357851e-12      -8.002115487127e-12       6.404046311497e-15       1.154849350331e-13       8.059850550191e-15       1.506994206815e-15 
  440       2.492796755821e-10       2.401507948151e-12      -8.136780853730e-12       6.426409757860e-15       1.145880350377e-13       7.872722207732e-15       1.492942245535e-15 
  441       2.504078604533e-10       2.381063012541e-12      -8.267153642803e-12       6.448903363944e-15       1.136999687578e-13       7.688753236953e-15       1.478822264035e-15 
  442       2.515611328477e-10       2.360351812674e-12      -8.393174602291e-12       6.471526765542e-15       1.128205803855e-13       7.507918565953e-15       1.464638074012e-15 
  443       2.527383448467e-10       2.339385834999e-12      -8.514784325730e-12       6.494279572439e-15       1.119497082897e-13       7.330191850392e-15       1.450393548188e-15 
  444       2.539383236559e-10       2.318176792034e-12      -8.631923253199e-12       6.517161368222e-15       1.110871849754e-13       7.155545464536e-15       1.436092620608e-15 
  445       2.551598714579e-10       2.296736623642e-12      -8.744531672289e-12       6.540171710083e-15       1.102328370442e-13       6.983950492300e-15       1.421739286956e-15 
  446       2.564017652638e-10       2.275077498307e-12      -8.852549719051e-12       6.563310128637e-15       1.093864851542e-13       6.815376718290e-15       1.407337604857e-15 
  447       2.576627567660e-10       2.253211814407e-12      -8.955917378962e-12       6.586576127724e-15       1.085479439798e-13       6.649792618851e-15       1.392891694189e-15 
  448       2.589415721900e-10       2.231152201493e-12      -9.054574487884e-12       6.609969184225e-15       1.077170221718e-13       6.487165353104e-15       1.378405737383e-15 
  449       2.602369121465e-10       2.208911521558e-12      -9.148460733017e-12       6.633488747866e-15       1.068935223175e-13       6.327460753996e-15       1.363883979739e-15 
  450       2.615474514837e-10       2.186502870320e-12      -9.237515653865e-12       6.657134241031e-15       1.060772409004e-13       6.170643319340e-15       1.349330729727e-15 
  451       2.628719684847e-10       2.163938985499e-12      -9.321690006760e-12       6.680904842322e-15       1.052680031011e-13       6.016681324150e-15       1.334749914840e-15 
  452       2.642097373447e-10       2.141230448087e-12      -9.400980259678e-12       6.704798829951e-15       1.044657685140e-13       5.865562357251e-15       1.320143732753e-15 
  453       2.655601480512e-10       2.118387425620e-12      -9.475395210994e-12       6.728814216810e-15       1.036705287588e-13       5.717278267753e-15       1.305513957298e-15 
  454       2.669225781110e-10       2.095420260854e-12      -9.544944734009e-12       6.752948964495e-15       1.028822729282e-13       5.571820083086e-15       1.290862379040e-15 
  455       2.682963924776e-10       2.072339472696e-12      -9.609639784602e-12       6.777200982985e-15       1.021009875687e-13       5.429178003061e-15       1.276190805319e-15 
  456       2.696809434804e-10       2.049155757121e-12      -9.669492408877e-12       6.801568130324e-15       1.013266566606e-13       5.289341393926e-15       1.261501060300e-15 
  457       2.710755707523e-10       2.025879988107e-12      -9.724515750809e-12       6.826048212306e-15       1.005592615990e-13       5.152298782426e-15       1.246794985015e-15 
  458       2.724796011583e-10       2.002523218555e-12      -9.774724059895e-12       6.850638982152e-15       9.979878117425e-14       5.018037849860e-15       1.232074437411e-15 
  459       2.738923487239e-10       1.979096681218e-12      -9.820132698800e-12       6.875338140199e-15       9.904519155198e-14       4.886545426142e-15       1.217341292396e-15 
  460       2.753131145631e-10       1.955611789628e-12      -9.860758151007e-12       6.900143333576e-15       9.829846625412e-14       4.757807483853e-15       1.202597441883e-15 
  461       2.767411868067e-10       1.932080139018e-12      -9.896618028463e-12       6.925052155892e-15       9.755857613914e-14       4.631809132308e-15       1.187844794836e-15 
  462       2.781758405309e-10       1.908513507252e-12      -9.927731079232e-12       6.950062146913e-15       9.682548938260e-14       4.508534611605e-15       1.173085277318e-15 
  463       2.796163376855e-10       1.884923855751e-12      -9.954117195137e-12       6.975170792247e-15       9.609917145767e-14       4.387967286693e-15       1.158320832533e-15 
  464       2.810619270218e-10       1.861323330415e-12      -9.975797419411e-12       7.000375523025e-15       9.537958511557e-14       4.270089641421e-15       1.143553420876e-15 
  465       2.825118440214e-10       1.837724262555e-12      -9.992793954347e-12       7.025673715585e-15       9.466669036613e-14       4.154883272602e-15       1.128785019974e-15 
  466       2.839653108242e-10       1.814139169815e-12      -1.000513016894e-11       7.051062691153e-15       9.396044445826e-14       4.042328884071e-15       1.114017624735e-15 
  467       2.854215361569e-10       1.790580757099e-12      -1.001283060655e-11       7.076539715524e-15       9.326080186042e-14       3.932406280740e-15       1.099253247394e-15 
  468       2.868797152609e-10       1.767061917497e-12      -1.001592099253e-11       7.102101998748e-15       9.256771424116e-14       3.825094362660e-15       1.084493917556e-15 
  469       2.883390298211e-10       1.743595733212e-12      -1.001442824189e-11       7.127746694807e-15       9.188113044961e-14       3.720371119076e-15       1.069741682244e-15 
  470       2.897986478938e-10       1.720195476487e-12      -1.000838046694e-11       7.153470901302e-15       9.120099649596e-14       3.618213622488e-15       1.054998605943e-15 
  471       2.912577238351e-10       1.696874610526e-12      -9.997806984917e-12       7.179271659131e-15       9.052725553195e-14       3.518598022708e-15       1.040266770649e-15 
  472       2.927153982294e-10       1.673646790429e-12      -9.982738325688e-12       7.205145952178e-15       8.985984783139e-14       3.421499540919e-15       1.025548275909e-15 
  473       2.941707978173e-10       1.650525864108e-12      -9.963206239341e-12       7.231090706984e-15       8.919871077066e-14       3.326892463731e-15       1.010845238874e-15 
  474       2.956230354243e-10       1.627525873221e-12      -9.939243703864e-12       7.257102792442e-15       8.854377880918e-14       3.234750137241e-15       9.961597943372e-16 
  475       2.970712098888e-10       1.604661054093e-12      -9.910884932783e-12       7.283179019470e-15       8.789498346993e-14       3.145044961095e-15       9.814940947856e-16 
  476       2.985144059903e-10       1.581945838647e-12      -9.878165382813e-12       7.309316140697e-15       8.725225331993e-14       3.057748382537e-15       9.668503104427e-16 
  477       2.999516943782e-10       1.559394855325e-12      -9.841121761507e-12       7.335510850143e-15       8.661551395076e-14       2.972830890476e-15       9.522306293150e-16 
  478       3.013821314997e-10       1.537022930018e-12      -9.799792034901e-12       7.361759782906e-15       8.598468795904e-14       2.890262009542e-15       9.376372572377e-16 
  479       3.028047595278e-10       1.514845086989e-12      -9.754215435166e-12       7.388059514839e-15       8.535969492691e-14       2.810010294140e-15       9.230724179204e-16 
  480       3.042186062904e-10       1.492876549802e-12      -9.704432468254e-12       7.414406562233e-15       8.474045140258e-14       2.732043322515e-15       9.085383529928e-16 
  481       3.056226851979e-10       1.471132742246e-12      -9.650484921547e-12       7.440797381504e-15       8.412687088077e-14       2.656327690804e-15       8.940373220502e-16 
  482       3.070159951718e-10       1.449629289262e-12      -9.592415871503e-12       7.467228368868e-15       8.351886378324e-14       2.582829007100e-15       8.795716026998e-16 
  483       3.083975205728e-10       1.428382017871e-12      -9.530269691309e-12       7.493695860029e-15       8.291633743927e-14       2.511511885505e-15       8.651434906058e-16 
  484       3.097662311294e-10       1.407406958094e-12      -9.464092058523e-12       7.520196129859e-15       8.231919606618e-14       2.442339940191e-15       8.507552995352e-16 
  485       3.111210818658e-10       1.386720343886e-12      -9.393929962729e-12       7.546725392078e-15       8.172734074980e-14       2.375275779460e-15       8.364093614041e-16 
  486       3.124610130305e-10       1.366338614057e-12      -9.319831713179e-12       7.573279798943e-15       8.114066942498e-14       2.310280999798e-15       8.221080263225e-16 
  487       3.137849500245e-10       1.346278413199e-12      -9.241846946445e-12       7.599855440921e-15       8.055907685610e-14       2.247316179936e-15       8.078536626407e-16 
  488       3.150918033295e-10       1.326556592612e-12      -9.160026634067e-12       7.626448346379e-15       7.998245461753e-14       2.186340874910e-15       7.936486569949e-16 
  489       3.163804684362e-10       1.307190211234e-12      -9.074423090198e-12       7.653054481263e-15       7.941069107417e-14       2.127313610113e-15       7.794954143525e-16 
  490       3.176498257729e-10       1.288196536560e-12      -8.985089979256e-12       7.679669748779e-15       7.884367136192e-14       2.070191875362e-15       7.653963580585e-16 
