# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  557       3.450694942202e-10       1.204943802512e-12       1.204930515882e-12       0.000000000000e+00 
  558       3.444689921396e-10       1.226692509076e-12       1.350888707518e-12       0.000000000000e+00 
  559       3.438419465213e-10       1.249098362836e-12       1.494466919731e-12       0.000000000000e+00 
  560       3.431887979155e-10       1.272154293952e-12       1.635589931341e-12       0.000000000000e+00 
  561       3.425099954633e-10       1.295853066478e-12       1.774181799011e-12       0.000000000000e+00 
  562       3.418059969369e-10       1.320187277536e-12       1.910165854612e-12       0.000000000000e+00 
  563       3.410772687811e-10       1.345149356484e-12       2.043464702582e-12       0.000000000000e+00 
  564       3.403242861539e-10       1.370731564086e-12       2.174000217295e-12       0.000000000000e+00 
  565       3.395475329677e-10       1.396925991685e-12       2.301693540417e-12       0.000000000000e+00 
  566       3.387475019300e-10       1.423724560368e-12       2.426465078275e-12       0.000000000000e+00 
  567       3.379246945843e-10       1.451119020142e-12       2.548234499219e-12       0.000000000000e+00 
  568       3.370796213516e-10       1.479100949101e-12       2.666920730982e-12       0.000000000000e+00 
  569       3.362128015706e-10       1.507661752596e-12       2.782441958047e-12       0.000000000000e+00 
  570       3.353247635390e-10       1.536792662406e-12       2.894715619009e-12       0.000000000000e+00 
  571       3.344160445547e-10       1.566484735908e-12       3.003658403935e-12       0.000000000000e+00 
  572       3.334871909561e-10       1.596728855249e-12       3.109186251734e-12       0.000000000000e+00 
  573       3.325387581636e-10       1.627515726510e-12       3.211214347512e-12       0.000000000000e+00 
  574       3.315713107205e-10       1.658835878886e-12       3.309657119943e-12       0.000000000000e+00 
  575       3.305854223334e-10       1.690679663848e-12       3.404428238625e-12       0.000000000000e+00 
  576       3.295816759140e-10       1.723037254316e-12       3.495440611449e-12       0.000000000000e+00 
  577       3.285606636191e-10       1.755898643829e-12       3.582606381958e-12       0.000000000000e+00 
  578       3.275229868925e-10       1.789253645717e-12       3.665836926713e-12       0.000000000000e+00 
  579       3.264692565051e-10       1.823091892267e-12       3.745042852656e-12       0.000000000000e+00 
  580       3.254000925965e-10       1.857402833899e-12       3.820133994469e-12       0.000000000000e+00 
  581       3.243161247153e-10       1.892175738330e-12       3.891019411944e-12       0.000000000000e+00 
  582       3.232179918608e-10       1.927399689749e-12       3.957607387340e-12       0.000000000000e+00 
  583       3.221063183922e-10       1.963063417507e-12       4.019819552244e-12       0.000000000000e+00 
  584       3.209816410142e-10       1.999154779188e-12       4.077633661183e-12       0.000000000000e+00 
  585       3.198444800485e-10       2.035661262982e-12       4.131041881357e-12       0.000000000000e+00 
  586       3.186953634322e-10       2.072570156113e-12       4.180036762180e-12       0.000000000000e+00 
  587       3.175348267502e-10       2.109868543947e-12       4.224611237621e-12       0.000000000000e+00 
  588       3.163634132676e-10       2.147543309099e-12       4.264758628552e-12       0.000000000000e+00 
  589       3.151816739624e-10       2.185581130547e-12       4.300472645089e-12       0.000000000000e+00 
  590       3.139901675574e-10       2.223968482738e-12       4.331747388933e-12       0.000000000000e+00 
  591       3.127894605533e-10       2.262691634704e-12       4.358577355716e-12       0.000000000000e+00 
  592       3.115801272607e-10       2.301736649166e-12       4.380957437343e-12       0.000000000000e+00 
  593       3.103627498325e-10       2.341089381648e-12       4.398882924336e-12       0.000000000000e+00 
  594       3.091379182967e-10       2.380735479584e-12       4.412349508175e-12       0.000000000000e+00 
  595       3.079062305885e-10       2.420660381433e-12       4.421353283643e-12       0.000000000000e+00 
  596       3.066682925829e-10       2.460849315783e-12       4.425890751170e-12       0.000000000000e+00 
  597       3.054247181272e-10       2.501287300467e-12       4.425958819171e-12       0.000000000000e+00 
  598       3.041761290730e-10       2.541959141666e-12       4.421554806397e-12       0.000000000000e+00 
  599       3.029231553094e-10       2.582849433029e-12       4.412676444273e-12       0.000000000000e+00 
  600       3.016664347949e-10       2.623942554772e-12       4.399321879240e-12       0.000000000000e+00 
  601       3.004066135896e-10       2.665222672797e-12       4.381489675103e-12       0.000000000000e+00 
  602       2.991443458885e-10       2.706673737797e-12       4.359178815370e-12       0.000000000000e+00 
  603       2.978802940532e-10       2.748279484370e-12       4.332388705596e-12       0.000000000000e+00 
  604       2.966151286444e-10       2.790023430123e-12       4.301119175727e-12       0.000000000000e+00 
  605       2.953495284549e-10       2.831888874790e-12       4.265370482445e-12       0.000000000000e+00 
  606       2.940841805412e-10       2.873858899335e-12       4.225143311505e-12       0.000000000000e+00 
  607       2.928197802568e-10       2.915916365067e-12       4.180438780085e-12       0.000000000000e+00 
  608       2.915570312839e-10       2.958043912747e-12       4.131258439125e-12       0.000000000000e+00 
  609       2.902966456662e-10       3.000223961701e-12       4.077604275672e-12       0.000000000000e+00 
  610       2.890393438415e-10       3.042438708926e-12       4.019478715222e-12       0.000000000000e+00 
  611       2.877858546738e-10       3.084670128205e-12       3.956884624062e-12       0.000000000000e+00 
  612       2.865369154859e-10       3.126899969214e-12       3.889825311618e-12       0.000000000000e+00 
  613       2.852932720916e-10       3.169109756631e-12       3.818304532792e-12       0.000000000000e+00 
  614       2.840556788287e-10       3.211280789251e-12       3.742326490309e-12       0.000000000000e+00 
  615       2.828248985909e-10       3.253394139090e-12       3.661895837059e-12       0.000000000000e+00 
  616       2.816017028605e-10       3.295430650500e-12       3.577017678440e-12       0.000000000000e+00 
  617       2.803868717405e-10       3.337370939276e-12       3.487697574701e-12       0.000000000000e+00 
  618       2.791811939877e-10       3.379195391769e-12       3.393941543287e-12       0.000000000000e+00 
  619       2.779854670445e-10       3.420884163992e-12       3.295756061179e-12       0.000000000000e+00 
  620       2.768004970715e-10       3.462417180734e-12       3.193148067238e-12       0.000000000000e+00 
  621       2.756270989803e-10       3.503774134669e-12       3.086124964552e-12       0.000000000000e+00 
  622       2.744660151781e-10       3.544935957936e-12       2.974702483163e-12       0.000000000000e+00 
  623       2.733176696480e-10       3.585889276540e-12       2.858928465784e-12       0.000000000000e+00 
  624       2.721824081721e-10       3.626622058539e-12       2.738859643906e-12       0.000000000000e+00 
  625       2.710605791048e-10       3.667122150587e-12       2.614553832616e-12       0.000000000000e+00 
  626       2.699525333801e-10       3.707377277498e-12       2.486069935368e-12       0.000000000000e+00 
  627       2.688586245187e-10       3.747375041813e-12       2.353467948769e-12       0.000000000000e+00 
  628       2.677792086355e-10       3.787102923364e-12       2.216808967349e-12       0.000000000000e+00 
  629       2.667146444465e-10       3.826548278845e-12       2.076155188341e-12       0.000000000000e+00 
  630       2.656652932765e-10       3.865698341373e-12       1.931569916459e-12       0.000000000000e+00 
  631       2.646315190660e-10       3.904540220056e-12       1.783117568673e-12       0.000000000000e+00 
  632       2.636136883786e-10       3.943060899560e-12       1.630863678990e-12       0.000000000000e+00 
  633       2.626121704084e-10       3.981247239674e-12       1.474874903226e-12       0.000000000000e+00 
  634       2.616273369871e-10       4.019085974877e-12       1.315219023790e-12       0.000000000000e+00 
  635       2.606595625912e-10       4.056563713902e-12       1.151964954454e-12       0.000000000000e+00 
  636       2.597092243496e-10       4.093666939306e-12       9.851827451349e-13       0.000000000000e+00 
  637       2.587767020503e-10       4.130382007030e-12       8.149435866718e-13       0.000000000000e+00 
  638       2.578623781484e-10       4.166695145973e-12       6.413198156010e-13       0.000000000000e+00 
  639       2.569666377727e-10       4.202592457549e-12       4.643849189349e-13       0.000000000000e+00 
  640       2.560898687334e-10       4.238059915262e-12       2.842135389387e-13       0.000000000000e+00 
  641       2.552324615291e-10       4.273083364267e-12       1.008814779077e-13       0.000000000000e+00 
  642       2.543948093541e-10       4.307648520936e-12      -8.553429705531e-14       0.000000000000e+00 
  643       2.535773081059e-10       4.341740972425e-12      -2.749556492626e-13       0.000000000000e+00 
  644       2.527803563923e-10       4.375346176241e-12      -4.673032676647e-13       0.000000000000e+00 
  645       2.520043555385e-10       4.408449459808e-12      -6.624966620727e-13       0.000000000000e+00 
  646       2.512497095947e-10       4.441036020031e-12      -8.604541583810e-13       0.000000000000e+00 
  647       2.505168253431e-10       4.473090922864e-12      -1.061092893791e-12       0.000000000000e+00 
  648       2.498061123054e-10       4.504599102877e-12      -1.264328812031e-12       0.000000000000e+00 
  649       2.491179827496e-10       4.535545362818e-12      -1.470076658583e-12       0.000000000000e+00 
  650       2.484528516980e-10       4.565914373183e-12      -1.678249975903e-12       0.000000000000e+00 
  651       2.478111369338e-10       4.595690671783e-12      -1.888761098642e-12       0.000000000000e+00 
  652       2.471932590088e-10       4.624858663304e-12      -2.101521148875e-12       0.000000000000e+00 
  653       2.465996412502e-10       4.653402618879e-12      -2.316440031314e-12       0.000000000000e+00 
  654       2.460307097686e-10       4.681306675653e-12      -2.533426428541e-12       0.000000000000e+00 
  655       2.454868934644e-10       4.708554836346e-12      -2.752387796223e-12       0.000000000000e+00 
  656       2.449686240357e-10       4.735130968824e-12      -2.973230358339e-12       0.000000000000e+00 
  657       2.444763359853e-10       4.761018805660e-12      -3.195859102402e-12       0.000000000000e+00 
  658       2.440104666281e-10       4.786201943703e-12      -3.420177774679e-12       0.000000000000e+00 
  659       2.435714560982e-10       4.810663843645e-12      -3.646088875418e-12       0.000000000000e+00 
  660       2.431597473562e-10       4.834387829583e-12      -3.873493654066e-12       0.000000000000e+00 
  661       2.427757038916e-10       4.857359375751e-12      -4.102295091822e-12       0.000000000000e+00 
  662       2.424193608225e-10       4.879573022928e-12      -4.332406931135e-12       0.000000000000e+00 
  663       2.420906683212e-10       4.901025613688e-12      -4.563744835871e-12       0.000000000000e+00 
  664       2.417895734075e-10       4.921714019244e-12      -4.796223418065e-12       0.000000000000e+00 
  665       2.415160199329e-10       4.941635139637e-12      -5.029756233967e-12       0.000000000000e+00 
  666       2.412699485659e-10       4.960785903934e-12      -5.264255780080e-12       0.000000000000e+00 
  667       2.410512967760e-10       4.979163270420e-12      -5.499633489205e-12       0.000000000000e+00 
  668       2.408599988188e-10       4.996764226789e-12      -5.735799726479e-12       0.000000000000e+00 
  669       2.406959857208e-10       5.013585790340e-12      -5.972663785421e-12       0.000000000000e+00 
  670       2.405591852636e-10       5.029625008168e-12      -6.210133883973e-12       0.000000000000e+00 
  671       2.404495219692e-10       5.044878957359e-12      -6.448117160539e-12       0.000000000000e+00 
  672       2.403669170842e-10       5.059344745184e-12      -6.686519670031e-12       0.000000000000e+00 
  673       2.403112885649e-10       5.073019509290e-12      -6.925246379908e-12       0.000000000000e+00 
  674       2.402825510616e-10       5.085900417894e-12      -7.164201166221e-12       0.000000000000e+00 
  675       2.402806159037e-10       5.097984669979e-12      -7.403286809652e-12       0.000000000000e+00 
  676       2.403053910839e-10       5.109269495482e-12      -7.642404991556e-12       0.000000000000e+00 
  677       2.403567812434e-10       5.119752155492e-12      -7.881456290005e-12       0.000000000000e+00 
  678       2.404346876563e-10       5.129429942442e-12      -8.120340175830e-12       0.000000000000e+00 
  679       2.405390082144e-10       5.138300180302e-12      -8.358955008659e-12       0.000000000000e+00 
  680       2.406696374119e-10       5.146360224771e-12      -8.597198032965e-12       0.000000000000e+00 
  681       2.408264663299e-10       5.153607463472e-12      -8.834965374102e-12       0.000000000000e+00 
  682       2.410093826214e-10       5.160039316147e-12      -9.072152034352e-12       0.000000000000e+00 
  683       2.412182704959e-10       5.165653234844e-12      -9.308651888964e-12       0.000000000000e+00 
  684       2.414530107037e-10       5.170446704119e-12      -9.544357682196e-12       0.000000000000e+00 
  685       2.417134805214e-10       5.174417241221e-12      -9.779161023357e-12       0.000000000000e+00 
  686       2.419995537359e-10       5.177562396292e-12      -1.001295238285e-11       0.000000000000e+00 
  687       2.423111006292e-10       5.179879752556e-12      -1.024562108822e-11       0.000000000000e+00 
  688       2.426479879635e-10       5.181366926514e-12      -1.047705532018e-11       0.000000000000e+00 
  689       2.430100789654e-10       5.182021568136e-12      -1.070714210866e-11       0.000000000000e+00 
  690       2.433972333108e-10       5.181841361058e-12      -1.093576732886e-11       0.000000000000e+00 
  691       2.438093071099e-10       5.180824022769e-12      -1.116281569728e-11       0.000000000000e+00 
  692       2.442461528913e-10       5.178967304811e-12      -1.138817076777e-11       0.000000000000e+00 
  693       2.447076195871e-10       5.176268992968e-12      -1.161171492757e-11       0.000000000000e+00 
  694       2.451935525174e-10       5.172726907460e-12      -1.183332939332e-11       0.000000000000e+00 
  695       2.457037933753e-10       5.168338903138e-12      -1.205289420718e-11       0.000000000000e+00 
  696       2.462381802111e-10       5.163102869675e-12      -1.227028823277e-11       0.000000000000e+00 
  697       2.467965474174e-10       5.157016731762e-12      -1.248538915131e-11       0.000000000000e+00 
  698       2.473787257139e-10       5.150078449298e-12      -1.269807345758e-11       0.000000000000e+00 
  699       2.479845421314e-10       5.142286017586e-12      -1.290821645604e-11       0.000000000000e+00 
  700       2.486137856711e-10       5.133639161096e-12      -1.311570397815e-11       0.000000000000e+00 
  701       2.492661035254e-10       5.124144453086e-12      -1.332046781045e-11       0.000000000000e+00 
  702       2.499411026647e-10       5.113810303005e-12      -1.352245099667e-11       0.000000000000e+00 
  703       2.506383839441e-10       5.102645273189e-12      -1.372159618210e-11       0.000000000000e+00 
  704       2.513575420799e-10       5.090658079469e-12      -1.391784561250e-11       0.000000000000e+00 
  705       2.520981656258e-10       5.077857591779e-12      -1.411114113305e-11       0.000000000000e+00 
  706       2.528598369491e-10       5.064252834759e-12      -1.430142418718e-11       0.000000000000e+00 
  707       2.536421322072e-10       5.049852988369e-12      -1.448863581556e-11       0.000000000000e+00 
  708       2.544446213237e-10       5.034667388489e-12      -1.467271665495e-11       0.000000000000e+00 
  709       2.552668679648e-10       5.018705527535e-12      -1.485360693715e-11       0.000000000000e+00 
  710       2.561084295156e-10       5.001977055058e-12      -1.503124648786e-11       0.000000000000e+00 
  711       2.569688570566e-10       4.984491778359e-12      -1.520557472565e-11       0.000000000000e+00 
  712       2.578476953393e-10       4.966259663089e-12      -1.537653066081e-11       0.000000000000e+00 
  713       2.587444827636e-10       4.947290833865e-12      -1.554405289429e-11       0.000000000000e+00 
  714       2.596587513530e-10       4.927595574868e-12      -1.570807961661e-11       0.000000000000e+00 
  715       2.605900267316e-10       4.907184330458e-12      -1.586854860676e-11       0.000000000000e+00 
  716       2.615378281003e-10       4.886067705780e-12      -1.602539723110e-11       0.000000000000e+00 
  717       2.625016682127e-10       4.864256467366e-12      -1.617856244229e-11       0.000000000000e+00 
  718       2.634810533521e-10       4.841761543752e-12      -1.632798077816e-11       0.000000000000e+00 
  719       2.644754833069e-10       4.818594026076e-12      -1.647358836068e-11       0.000000000000e+00 
  720       2.654844513478e-10       4.794765168691e-12      -1.661532089481e-11       0.000000000000e+00 
  721       2.665074442036e-10       4.770286389771e-12      -1.675311366743e-11       0.000000000000e+00 
  722       2.675439420375e-10       4.745169271919e-12      -1.688690154625e-11       0.000000000000e+00 
  723       2.685934184236e-10       4.719425562775e-12      -1.701661897874e-11       0.000000000000e+00 
  724       2.696553403229e-10       4.693067175619e-12      -1.714219999099e-11       0.000000000000e+00 
  725       2.707291680601e-10       4.666106189985e-12      -1.726357818666e-11       0.000000000000e+00 
  726       2.718143552993e-10       4.638554852265e-12      -1.738068674585e-11       0.000000000000e+00 
  727       2.729103490209e-10       4.610425576317e-12      -1.749345842406e-11       0.000000000000e+00 
  728       2.740165894973e-10       4.581730944070e-12      -1.760182555105e-11       0.000000000000e+00 
  729       2.751325102697e-10       4.552483706137e-12      -1.770572002979e-11       0.000000000000e+00 
  730       2.762575381242e-10       4.522696782418e-12      -1.780507333531e-11       0.000000000000e+00 
  731       2.773910930679e-10       4.492383262708e-12      -1.789981651369e-11       0.000000000000e+00 
  732       2.785325883056e-10       4.461556407305e-12      -1.798988018088e-11       0.000000000000e+00 
  733       2.796814302158e-10       4.430229647620e-12      -1.807519452168e-11       0.000000000000e+00 
  734       2.808370183271e-10       4.398416586780e-12      -1.815568928861e-11       0.000000000000e+00 
  735       2.819987452947e-10       4.366131000239e-12      -1.823129380083e-11       0.000000000000e+00 
  736       2.831659968761e-10       4.333386836382e-12      -1.830193694306e-11       0.000000000000e+00 
  737       2.843381519083e-10       4.300198217137e-12      -1.836754716444e-11       0.000000000000e+00 
  738       2.855145822831e-10       4.266579438577e-12      -1.842805247750e-11       0.000000000000e+00 
  739       2.866946822991e-10       4.232544986385e-12      -1.848339366808e-11       0.000000000000e+00 
  740       2.878779573986e-10       4.198109581325e-12      -1.853356421329e-11       0.000000000000e+00 
  741       2.890639371348e-10       4.163288135870e-12      -1.857857114928e-11       0.000000000000e+00 
  742       2.902521459383e-10       4.128095740038e-12      -1.861842193332e-11       0.000000000000e+00 
  743       2.914421031003e-10       4.092547662006e-12      -1.865312444565e-11       0.000000000000e+00 
  744       2.926333227546e-10       4.056659348719e-12      -1.868268699126e-11       0.000000000000e+00 
  745       2.938253138609e-10       4.020446426502e-12      -1.870711830172e-11       0.000000000000e+00 
  746       2.950175801875e-10       3.983924701668e-12      -1.872642753696e-11       0.000000000000e+00 
  747       2.962096202939e-10       3.947110161133e-12      -1.874062428711e-11       0.000000000000e+00 
  748       2.974009275133e-10       3.910018973022e-12      -1.874971857428e-11       0.000000000000e+00 
  749       2.985909899361e-10       3.872667487283e-12      -1.875372085438e-11       0.000000000000e+00 
  750       2.997792903919e-10       3.835072236297e-12      -1.875264201894e-11       0.000000000000e+00 
  751       3.009653064324e-10       3.797249935489e-12      -1.874649339688e-11       0.000000000000e+00 
  752       3.021485103146e-10       3.759217483937e-12      -1.873528675636e-11       0.000000000000e+00 
  753       3.033283689829e-10       3.720991964985e-12      -1.871903430654e-11       0.000000000000e+00 
  754       3.045043440524e-10       3.682590646851e-12      -1.869774869944e-11       0.000000000000e+00 
  755       3.056758917913e-10       3.644030983242e-12      -1.867144303173e-11       0.000000000000e+00 
  756       3.068424631037e-10       3.605330613959e-12      -1.864013084649e-11       0.000000000000e+00 
  757       3.080035035125e-10       3.566507365514e-12      -1.860382613510e-11       0.000000000000e+00 
  758       3.091584531420e-10       3.527579251736e-12      -1.856254333897e-11       0.000000000000e+00 
  759       3.103067467006e-10       3.488564474382e-12      -1.851629735141e-11       0.000000000000e+00 
  760       3.114478134639e-10       3.449481423752e-12      -1.846510351939e-11       0.000000000000e+00 
  761       3.125810772569e-10       3.410348679293e-12      -1.840897764537e-11       0.000000000000e+00 
  762       3.137059564372e-10       3.371185010217e-12      -1.834793598911e-11       0.000000000000e+00 
  763       3.148218638775e-10       3.332009376107e-12      -1.828199526946e-11       0.000000000000e+00 
  764       3.159282069484e-10       3.292840927528e-12      -1.821117266619e-11       0.000000000000e+00 
  765       3.170243875013e-10       3.253699006639e-12      -1.813548582178e-11       0.000000000000e+00 
  766       3.181098018509e-10       3.214603147804e-12      -1.805495284323e-11       0.000000000000e+00 
  767       3.191838407580e-10       3.175573078201e-12      -1.796959230388e-11       0.000000000000e+00 
  768       3.202458894125e-10       3.136628718435e-12      -1.787942324520e-11       0.000000000000e+00 
  769       3.212953274157e-10       3.097790183147e-12      -1.778446517860e-11       0.000000000000e+00 
  770       3.223315287637e-10       3.059077781625e-12      -1.768473808725e-11       0.000000000000e+00 
  771       3.233538618293e-10       3.020512018415e-12      -1.758026242788e-11       0.000000000000e+00 
  772       3.243616893454e-10       2.982113593933e-12      -1.747105913259e-11       0.000000000000e+00 
  773       3.253543683875e-10       2.943903405072e-12      -1.735714961065e-11       0.000000000000e+00 
  774       3.263312503567e-10       2.905902545816e-12      -1.723855575030e-11       0.000000000000e+00 
  775       3.272916809618e-10       2.868132307852e-12      -1.711529992059e-11       0.000000000000e+00 
  776       3.282350002028e-10       2.830614181176e-12      -1.698740497316e-11       0.000000000000e+00 
  777       3.291605423533e-10       2.793369854707e-12      -1.685489424404e-11       0.000000000000e+00 
  778       3.300677062580e-10       2.756419502149e-12      -1.671779835296e-11       0.000000000000e+00 
  779       3.309561677064e-10       2.719776603092e-12      -1.657617573724e-11       0.000000000000e+00 
  780       3.318256710078e-10       2.683453026004e-12      -1.643009250655e-11       0.000000000000e+00 
  781       3.326759590337e-10       2.647460734444e-12      -1.627961568347e-11       0.000000000000e+00 
  782       3.335067732144e-10       2.611811787342e-12      -1.612481320659e-11       0.000000000000e+00 
  783       3.343178535362e-10       2.576518339264e-12      -1.596575393375e-11       0.000000000000e+00 
  784       3.351089385373e-10       2.541592640685e-12      -1.580250764510e-11       0.000000000000e+00 
  785       3.358797653051e-10       2.507047038262e-12      -1.563514504635e-11       0.000000000000e+00 
  786       3.366300694727e-10       2.472893975103e-12      -1.546373777183e-11       0.000000000000e+00 
  787       3.373595852152e-10       2.439145991038e-12      -1.528835838773e-11       0.000000000000e+00 
  788       3.380680452471e-10       2.405815722893e-12      -1.510908039516e-11       0.000000000000e+00 
  789       3.387551808180e-10       2.372915904757e-12      -1.492597823340e-11       0.000000000000e+00 
  790       3.394207217104e-10       2.340459368256e-12      -1.473912728299e-11       0.000000000000e+00 
  791       3.400643962353e-10       2.308459042826e-12      -1.454860386888e-11       0.000000000000e+00 
  792       3.406859312296e-10       2.276927955979e-12      -1.435448526364e-11       0.000000000000e+00 
  793       3.412850520524e-10       2.245879233579e-12      -1.415684969055e-11       0.000000000000e+00 
  794       3.418614825819e-10       2.215326100110e-12      -1.395577632679e-11       0.000000000000e+00 
  795       3.424149452118e-10       2.185281878949e-12      -1.375134530659e-11       0.000000000000e+00 
  796       3.429451608483e-10       2.155759992637e-12      -1.354363772435e-11       0.000000000000e+00 
  797       3.434518489064e-10       2.126773963150e-12      -1.333273563785e-11       0.000000000000e+00 
  798       3.439347273069e-10       2.098337412169e-12      -1.311872207136e-11       0.000000000000e+00 
  799       3.443935124728e-10       2.070464061354e-12      -1.290168101880e-11       0.000000000000e+00 
  800       3.448279193262e-10       2.043167732612e-12      -1.268169744692e-11       0.000000000000e+00 
  801       3.452376612849e-10       2.016462348372e-12      -1.245885729840e-11       0.000000000000e+00 
  802       3.456224502588e-10       1.990361931850e-12      -1.223324749506e-11       0.000000000000e+00 
  803       3.459819966471e-10       1.964880607328e-12      -1.200495594100e-11       0.000000000000e+00 
  804       3.463160093344e-10       1.940032600420e-12      -1.177407152570e-11       0.000000000000e+00 
  805       3.466241956879e-10       1.915832238343e-12      -1.154068412726e-11       0.000000000000e+00 
  806       3.469062615536e-10       1.892293950193e-12      -1.130488461549e-11       0.000000000000e+00 
  807       3.471619112532e-10       1.869432267210e-12      -1.106676485507e-11       0.000000000000e+00 
  808       3.473908475808e-10       1.847261823054e-12      -1.082641770873e-11       0.000000000000e+00 
  809       3.475927717995e-10       1.825797354073e-12      -1.058393704040e-11       0.000000000000e+00 
  810       3.477673836380e-10       1.805053699577e-12      -1.033941771832e-11       0.000000000000e+00 
  811       3.479143812875e-10       1.785045802106e-12      -1.009295561825e-11       0.000000000000e+00 
  812       3.480334613982e-10       1.765788707704e-12      -9.844647626597e-12       0.000000000000e+00 
  813       3.481243190757e-10       1.747297566191e-12      -9.594591643556e-12       0.000000000000e+00 
  814       3.481866478784e-10       1.729587631428e-12      -9.342886586287e-12       0.000000000000e+00 
  815       3.482201398133e-10       1.712674261598e-12      -9.089632392055e-12       0.000000000000e+00 
  816       3.482244853334e-10       1.696572919466e-12      -8.834930021386e-12       0.000000000000e+00 
  817       3.481994411865e-10       1.681296756022e-12      -8.578878129528e-12       0.000000000000e+00 
  818       3.481450352985e-10       1.666849313498e-12      -8.321563009275e-12       0.000000000000e+00 
  819       3.480613655434e-10       1.653231692545e-12      -8.063068474749e-12       0.000000000000e+00 
  820       3.479485322310e-10       1.640444956896e-12      -7.803479179368e-12       0.000000000000e+00 
  821       3.478066381160e-10       1.628490133207e-12      -7.542880618397e-12       0.000000000000e+00 
  822       3.476357884062e-10       1.617368210891e-12      -7.281359131508e-12       0.000000000000e+00 
  823       3.474360907724e-10       1.607080141959e-12      -7.019001905331e-12       0.000000000000e+00 
  824       3.472076553563e-10       1.597626840851e-12      -6.755896976011e-12       0.000000000000e+00 
  825       3.469505947798e-10       1.589009184281e-12      -6.492133231763e-12       0.000000000000e+00 
  826       3.466650241539e-10       1.581228011069e-12      -6.227800415427e-12       0.000000000000e+00 
  827       3.463510610872e-10       1.574284121980e-12      -5.962989127021e-12       0.000000000000e+00 
  828       3.460088256951e-10       1.568178279560e-12      -5.697790826300e-12       0.000000000000e+00 
  829       3.456384406086e-10       1.562911207977e-12      -5.432297835306e-12       0.000000000000e+00 
  830       3.452400309830e-10       1.558483592852e-12      -5.166603340927e-12       0.000000000000e+00 
  831       3.448137245069e-10       1.554896081102e-12      -4.900801397451e-12       0.000000000000e+00 
  832       3.443596514109e-10       1.552149280776e-12      -4.634986929120e-12       0.000000000000e+00 
  833       3.438779444766e-10       1.550243760891e-12      -4.369255732686e-12       0.000000000000e+00 
  834       3.433687390454e-10       1.549180051267e-12      -4.103704479966e-12       0.000000000000e+00 
  835       3.428321730272e-10       1.548958642371e-12      -3.838430720395e-12       0.000000000000e+00 
  836       3.422683869096e-10       1.549579985147e-12      -3.573532883586e-12       0.000000000000e+00 
  837       3.416775237665e-10       1.551044490859e-12      -3.309110281878e-12       0.000000000000e+00 
  838       3.410597292668e-10       1.553352530925e-12      -3.045263112896e-12       0.000000000000e+00 
  839       3.404151516838e-10       1.556504436754e-12      -2.782092462107e-12       0.000000000000e+00 
  840       3.397439419035e-10       1.560500499586e-12      -2.519700305369e-12       0.000000000000e+00 
  841       3.390462534335e-10       1.565340970327e-12      -2.258189511491e-12       0.000000000000e+00 
  842       3.383222424124e-10       1.571026059387e-12      -1.997663844790e-12       0.000000000000e+00 
  843       3.375720676178e-10       1.577555936516e-12      -1.738227967637e-12       0.000000000000e+00 
  844       3.367958904760e-10       1.584930730644e-12      -1.479987443023e-12       0.000000000000e+00 
  845       3.359938750704e-10       1.593150529718e-12      -1.223048737105e-12       0.000000000000e+00 
  846       3.351661881501e-10       1.602215380535e-12      -9.675192217661e-13       0.000000000000e+00 
  847       3.343129991394e-10       1.612125288583e-12      -7.135071771702e-13       0.000000000000e+00 
  848       3.334344801463e-10       1.622880217880e-12      -4.611217943148e-13       0.000000000000e+00 
  849       3.325308059712e-10       1.634480090806e-12      -2.104731775873e-13       0.000000000000e+00 
  850       3.316021541160e-10       1.646924787946e-12       3.832765267983e-14       0.000000000000e+00 
  851       3.306487047929e-10       1.660214147921e-12       2.851687576545e-13       0.000000000000e+00 
  852       3.296706409333e-10       1.674347967231e-12       5.299372774498e-13       0.000000000000e+00 
  853       3.286681481963e-10       1.689326000089e-12       7.725194285689e-13       0.000000000000e+00 
  854       3.276414149782e-10       1.705147958261e-12       1.012800501350e-12       0.000000000000e+00 
  855       3.265906324208e-10       1.721813510900e-12       1.250664857412e-12       0.000000000000e+00 
  856       3.255160224275e-10       1.739320634216e-12       1.486006987813e-12       0.000000000000e+00 
  857       3.244179222172e-10       1.757660629970e-12       1.718764899381e-12       0.000000000000e+00 
  858       3.232967012298e-10       1.776823021710e-12       1.948887292627e-12       0.000000000000e+00 
  859       3.221527332632e-10       1.796797196811e-12       2.176322551886e-12       0.000000000000e+00 
  860       3.209863964867e-10       1.817572406045e-12       2.401018744563e-12       0.000000000000e+00 
  861       3.197980734546e-10       1.839137763142e-12       2.622923620396e-12       0.000000000000e+00 
  862       3.185881511194e-10       1.861482244364e-12       2.841984610703e-12       0.000000000000e+00 
  863       3.173570208453e-10       1.884594688067e-12       3.058148827640e-12       0.000000000000e+00 
  864       3.161050784216e-10       1.908463794272e-12       3.271363063455e-12       0.000000000000e+00 
  865       3.148327240765e-10       1.933078124232e-12       3.481573789741e-12       0.000000000000e+00 
